AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_Intensity,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_Intensity,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N,Bone #,Bone type
43.52380952,0.176338244,70.42857143,0.285375963,44.46481013,8.680476571,29.97222913,,53.88192597,26.65011025,46.11807403,21.48854014,8.013714534,62.15522632,10.27903831,32.32793706,19.58047845,60.83461352,12.27903349,4.597907315,0.638880569,11.70589023,0.463894765,108,527.7210001,,,,27.6110695,59.9133007,17.11427115,232.2708333,0.986658096,45.18625687,2.181368388,28.65617353,517.6723312,29.67661563,112.2553896,66.6572426,246.75,18.12594031,24.58943982,,9.655863679,40.42143445,14.26072978,59.57856555,80.88617465,3.604524378,256.2513345,36.30609843,12.12609019,26.5705433,36.51479858,Cd33_E01F.xls,Cd33,33.06016668,73.4294567,,,,,
27.78333333,0.110968895,55.03333333,0.2198071,30.56353738,5.209897854,21.1168318,68.63888889,57.94185268,20.12771707,42.05814732,14.44899336,4.682935633,54.60809311,10.51072984,35.10957622,15.19366547,50.03270309,4.125656481,1.499020926,0.334098043,7.763015147,0.441370394,104.6805556,495.9638462,,,,20.75330189,44.50779903,13.48446745,238.1111111,1.263713597,43.2949302,1.297083051,26.06973792,609.933633,32.20329644,211.1997741,75.26864948,250.3611111,23.55058489,11.70739431,159.1111111,4.084182845,44.21429332,5.120769989,55.78570668,76.24109545,1.852156653,508.9078078,41.06098329,8.844545651,19.7764485,25.62158453,Ceacam16_E01F_v2.xls,Ceacam16,34.45038454,80.2235515,21.94151593,16.36269449,,,
28.72916667,0.118672515,59.41666667,0.245609403,61.25330276,10.70398824,37.43557545,88.04166667,55.69559845,34.43605891,44.30440155,27.53713295,9.279637714,81.28926175,14.00871419,47.39025261,23.68086568,77.0432743,16.04123377,5.066018671,0.413591139,12.06939422,0.440267045,102.5,484.5433954,,,,26.75240813,59.55982873,15.23153861,233.5833333,1.154219611,45.93699037,1.418127259,28.96985354,604.4630244,29.74622387,113.5023208,66.21557893,241.5416667,18.24493581,21.88409352,186.6666667,10.0426262,45.1902033,12.08525198,54.8097967,78.35071168,2.495195449,358.3764532,48.25941861,12.00271671,25.77540766,35.23123087,Cers5_E01F_v2.xls,Cers5,33.93427366,74.22459234,,,,,
35.06666667,0.139969456,58.65,0.234142629,46.20146092,8.782776605,39.4652143,73.36666667,51.85730035,23.50421728,48.14269965,22.99041022,6.154266195,74.62352475,10.15148445,43.03123183,16.30575065,68.24585566,6.382333782,1.89988692,0.328884063,11.42820484,0.387041036,91.75,486.026902,,,,22.94281803,60.21276361,17.37959598,237.4666667,1.366685371,37.86120105,1.700991717,23.56586665,669.0315427,23.87168616,109.6190024,63.58460474,250.4,14.60115391,11.36803117,137.6666667,4.381785696,34.82139649,7.560602103,65.17860351,78.34799562,2.254254152,403.0894864,50.99954789,9.270532253,23.79736835,31.83247904,Ces4a_E01F_v2.xls,Ces4a,28.5906688,76.20263165,20.8891804,18.88132215,,,
34.39583333,0.138425958,55.91666667,0.225041167,60.23609767,11.65680452,47.33989702,,38.11831178,22.68578994,61.88168822,35.06406642,3.892881139,84.44124814,8.776970024,53.44522238,10.58110875,76.04695258,12.0238806,1.834679278,0.262255556,11.30820417,0.419803,98.80952381,409.1703268,,,,24.33582143,72.38129167,18.4794619,236.2708333,1.333935229,32.58917778,1.482911905,18.53224444,,14.84708571,57.38092778,40.91283889,248.5,11.0933381,17.57161823,,5.235661611,29.08501803,12.96510944,70.91498197,79.35150221,3.819997917,238.4323667,29.19507708,4.475297222,13.29414167,15.61558333,Cited4_E01F.xls,Cited4,28.11386944,86.70585833,,,734.5871407,,
36.04166667,0.146092155,56.20833333,0.22783967,75.45089545,14.33256298,53.21526793,,46.5626681,34.90363716,53.4373319,40.4511296,9.226944255,91.98768784,13.78218898,59.2821354,20.61954936,89.81848338,20.61410203,3.869095759,0.512802666,11.2704377,0.42334087,99.33333333,445.8718947,,,,27.5284088,68.89406,18.41320843,236.1666667,1.093544273,40.97223971,2.000729567,25.31114701,606.2280087,22.83390093,79.41444851,54.38218868,246.8958333,15.52875159,24.56065001,,7.998036927,33.81848155,15.89438654,66.18151845,79.0242261,3.882957557,236.2770079,30.50586897,9.650054312,23.27624868,30.79900393,Cp_E01F.xls,Cp,31.3221854,76.72375132,,,,,
36.85416667,0.149111449,57.60416667,0.233080692,67.97974101,13.53153872,47.34762957,,50.82820053,35.33521374,49.17179947,33.8064632,8.870864164,88.31768141,12.33685938,48.6772329,21.44306758,84.12753429,18.63923974,5.060877572,0.48758484,12.49999534,0.486404738,113.625,525.3218886,,,,28.37043062,65.5027596,18.65410165,233.1875,1.069320581,44.14549669,1.973567949,26.98217384,591.2485747,25.08903516,89.66371028,56.44684669,247.25,15.34789304,24.50509302,,10.34934893,42.7774921,13.82829669,57.2225079,83.38293475,4.128259733,218.6252792,29.1381684,9.818850997,21.94960629,28.50520367,Crym_E01F.xls,Crym,34.32664569,78.05039371,,,,,
36.08333333,0.145771635,56.875,0.229758502,78.98919408,18.06983932,60.91980568,,45.67099181,36.18719502,54.32900819,43.05558346,7.325273163,94.56496543,10.96956574,59.68820626,18.05382934,92.29111636,17.74876165,2.954653987,0.476897444,17.56551054,0.428792323,99.47619048,534.1082909,,,,29.89238373,71.29749599,21.95676701,233.3125,1.183900631,41.48957161,2.069624795,24.49730501,608.0813368,18.81104742,66.24157306,46.55466651,247.5833333,12.23750535,20.38743424,,6.721683438,32.57195966,14.03483901,67.42804034,86.17158103,4.276508718,203.784444,42.15146087,7.505038415,17.85216249,22.24479737,Dixdc1_E01F.xls,Dixdc1,33.9845332,82.14783751,,,,,
16.35416667,0.064640975,43.1875,0.170701581,64.73444889,13.06269133,34.12734501,47.14583333,72.8564991,47.60953874,27.1435009,17.67896488,15.33150306,82.8106152,19.0533609,41.65694809,34.23212537,75.77041395,8.805566036,4.125900352,0.61848962,16.95237117,0.612184192,147.9583333,624.4766312,,,,36.58027517,58.31035255,17.65498843,241.5833333,1.101558829,62.82264965,1.50317194,40.84493586,592.924342,45.6061979,123.3680569,71.62394845,252.9583333,26.38210661,11.04958911,129.5729167,6.618024619,68.59464464,3.126363558,31.40535536,87.19938377,2.979589358,282.2520628,57.06691652,18.86722206,29.93430101,43.07898567,Dnaja4_E01F_v2.xls,Dnaja4,43.9554276,70.06569899,23.08638744,8.593973753,,,
30.30952381,0.125167294,56.80952381,0.234638897,65.77557925,12.39046004,47.10792917,76.30952381,50.4516181,33.93208779,49.5483819,33.20856157,7.954173083,89.88837229,13.20047853,51.61350544,21.57286606,84.53894078,14.86571182,4.899939183,0.324257029,10.88823427,0.398352073,91.22222222,413.3286601,,,,25.31737338,60.03668659,15.15171704,230.047619,1.172771647,42.03826942,1.276623953,26.0015479,698.729891,26.56154853,107.2050446,63.38690481,242.1428571,16.72029021,22.04942027,181.8571429,9.595452325,44.05800481,12.1685724,55.94199519,77.80006743,2.255174441,403.7796651,48.31407708,9.964826381,23.4235914,30.93284399,Dnajb3_E01F.xls,Dnajb3,32.07344304,76.5764086,,,,,
27.41666667,0.113380146,45.41666667,0.187846229,69.56336722,10.8114104,53.09538355,81.75,43.42949601,29.86929654,56.57050399,38.78790762,4.585269495,83.00417195,16.10261718,67.65970189,19.06224506,82.57782054,12.6832853,2.547730035,0.282184338,5.47099545,0.471976967,113.1111111,497.9620703,,,,20.13067301,54.58166792,14.15490739,238.0833333,1.291726566,36.87239876,1.242984559,21.42391659,598.8024425,23.47861068,122.3972723,62.01922052,242,18.77584333,14.27111342,153.7916667,5.830367536,33.02403235,11.63451246,66.97596765,68.86122168,1.701828885,586.1882331,31.94091947,5.975434413,16.60088843,20.6310052,Dnajb7_E01F_v2.xls,Dnajb7,30.89696435,83.39911157,21.91041415,19.13744164,,,
31.71428571,0.126492886,62.0952381,0.247677481,44.14452949,11.86302551,38.84131019,86.19047619,53.10516952,23.72897114,46.89483048,20.71096958,4.620041395,68.24330734,7.278485257,36.8728898,11.89852665,59.93395386,3.152308772,0.757501183,0.327099595,9.164587696,0.4653566,107.0238095,399.4531685,,,,28.18546355,70.52296063,20.8734201,231.8095238,1.38807946,39.95847045,1.392802381,23.63630826,747.8893439,19.10493049,67.98886266,47.77218593,250.7142857,11.79078443,5.536265093,110.2619048,2.150365377,37.54906667,3.48302189,62.45093333,79.65048586,2.030515569,489.037727,45.87619585,7.314146066,18.29514657,22.69737076,Dnajc28_E01F_v2.xls,Dnajc28,32.64432438,81.70485343,28.32585569,19.85399236,,,
17.3125,0.068428854,47.9375,0.189476285,64.7263018,12.11610431,30.06067196,51.60416667,74.98472982,49.31940292,25.01527018,16.47865098,17.86446849,82.5431279,19.28797625,40.55935191,37.13549205,77.09188467,5.986640156,3.133914784,0.703175225,13.19613787,0.729488951,175.7083333,613.9133317,,,,38.58211154,59.22442618,16.50507723,241.125,1.25487818,64.95718161,1.607992858,43.44087983,569.4728882,47.97004952,126.1545055,74.42179611,253,26.51833971,6.186726902,120.1875,4.382344072,70.99859238,1.76290512,29.00140762,87.23179605,2.471544963,355.2482104,53.42567789,21.92457805,33.64622229,51.13393532,Dnajc30_E01F_v2.xls,Dnajc30,43.03260356,66.35377771,25.23272765,13.96659437,,,
15.5,0.061264822,43.33333333,0.171277997,75.9706928,12.1664093,39.76965657,56.85416667,65.701246,49.51089376,34.298754,25.55427344,12.73384852,89.13607122,26.3286724,59.55942151,37.34448446,83.8742439,7.302741682,4.093650635,0.470071297,13.57456817,0.458788029,110.7708333,596.8335184,,,,28.49259861,48.51268173,13.78370689,242.125,1.313549637,58.39703892,1.015529346,36.55296532,616.2441605,43.45630368,243.8298138,76.09510557,253,30.92169345,7.848263341,128.5625,5.400045458,67.17394733,2.745691776,32.82605267,82.28218068,2.636884775,338.7246883,50.21982931,14.70889173,24.6077873,34.25970215,Dnajc5g_E01F_v2.xls,Dnajc5g,43.68814719,75.3922127,22.62363759,6.602636615,,,
16.91666667,0.066864295,43.33333333,0.171277997,68.46152112,10.82442132,29.88009571,50.14583333,71.45868221,48.42540411,28.54131779,19.36515897,16.83963598,85.60236136,20.66852772,43.91937237,37.42135322,80.74073113,10.00397063,5.254574236,0.579317098,14.74668053,0.642320167,153.2916667,655.1689716,,,,33.82227444,56.9259072,14.47432873,238.6666667,1.066569925,60.95501187,1.497206539,40.52530893,404.2932592,46.87426993,134.4275991,76.0177423,253,25.93028205,12.82575839,127.7291667,8.276665645,63.30056569,4.936446645,36.69943431,86.87232738,2.821191542,308.6412211,52.04092666,20.095606,32.9436495,49.39280448,Efna4_E01F_v2.xls,Efna4,40.85940587,67.0563505,24.55476868,12.49720284,,,
28.29166667,0.116521587,53.16666667,0.219054732,45.07405722,7.474647803,40.23814893,91.45833333,36.18682312,17.3670107,63.81317688,29.03417373,2.767653158,71.6422634,7.671565567,50.13055496,10.2866967,67.29583681,4.454127955,0.819938721,0.193146813,18.25903205,0.34664734,81.38095238,547.907698,,,,17.33570777,63.03115496,13.01262008,235.9583333,0.980276403,27.03702341,1.156049089,15.54398574,565.8411486,14.78315591,83.64729656,50.41329241,242.7916667,11.22258254,5.897232377,125.5208333,1.62076894,27.75356416,4.399633568,72.24643584,76.31351604,3.345329786,252.3034318,53.87877907,4.05094807,13.44444737,16.24263076,Elk1_E01FF_v2.xls,Elk1,22.98607534,86.55555263,26.35523808,20.06344901,,,
30.47916667,0.121641434,58.9375,0.235223772,41.80795139,9.533169479,33.2831038,78.5625,53.67119803,23.72559121,46.32880197,20.86848026,5.021234766,69.70764655,8.36699363,39.91598591,13.56846674,62.44610134,4.192685459,1.188503176,0.33228525,14.32637064,0.365232801,86.5,600.2283835,,,,27.11852423,66.96052282,18.54254448,237.1875,1.051348379,40.2651536,1.364136753,24.0709009,545.9463005,20.62783063,79.6621602,52.44402119,250.5833333,13.2160229,6.460273377,113.1458333,2.855699054,40.63627078,4.020526169,59.36372922,84.27779483,2.624125635,335.48688,53.93673274,7.876648204,19.40454402,24.35938846,Fam186b_E01F_v2.xls,Fam186b,32.3885054,80.59545598,25.17088694,19.53302858,,,
27.83333333,0.111257193,51.80555556,0.207084993,44.48768316,8.242877189,31.00937533,69.83333333,55.13607822,24.47401195,44.86392178,20.26190206,6.356156843,70.94194794,9.936227096,39.80179553,16.23113476,65.65417243,11.36941452,3.013180613,0.33506557,10.46671514,0.409919417,97.72222222,534.0692976,,,,26.28903031,62.61327884,15.79257068,238.9444444,1.352799913,41.76230009,1.263384374,26.01204258,472.7615691,26.23053436,99.69997837,61.74801589,250.2222222,15.71732557,19.72088464,147.4444444,7.794994223,40.89373997,11.59201345,59.10626003,76.84544277,2.12158334,430.4205331,49.28029472,10.26178507,24.36129473,32.48525811,Fndc4_E01F_v2.xls,Fndc4,31.50051503,75.63870527,21.84348346,22.89906271,,,
29.16666667,0.120401049,56.78571429,0.234380047,59.91021078,12.60832295,44.18405683,91.97916667,51.50437408,31.27467916,48.49562592,30.17817413,8.140138968,82.98069258,11.11397782,47.64741983,19.435249,79.55023662,18.4138569,4.492591598,0.398071456,9.590172506,0.397106904,90.79166667,437.4681133,,,,27.98546086,67.05942298,18.41516689,229.9375,1.176591591,41.66941038,1.47147497,26.21117541,710.3941371,23.62788768,88.5207936,58.13591053,241.6666667,13.53505885,25.55162551,202.5714286,10.52576505,40.3962152,15.74779943,59.6037848,73.18765766,2.066997707,491.341997,48.86838789,10.75294045,25.19533352,34.21744315,Ghsr_E01F_v2.xls,Ghsr,30.91646993,74.80466648,,,,,
38.52083333,0.155210042,62.79166667,0.253007479,59.93440258,14.90465829,50.91558154,,47.32005206,27.93401335,52.67994794,31.49873538,5.527921083,84.09802642,7.850788479,46.53486983,13.38296725,76.41896085,11.59235075,2.283104417,0.326614286,11.27525476,0.409397042,96.5625,429.502418,,,,29.71333542,72.36180833,22.81697708,236.7291667,1.053342292,40.23507708,1.329689583,23.442875,,17.31836042,61.33175833,43.94220833,248.1666667,10.92910625,15.98966342,,5.801989104,36.80521744,10.06066523,63.19478256,80.10907925,4.160980952,220.3430571,27.37208125,6.650675,16.30400208,19.95009583,Glycam1_E01F.xls,Glycam1,33.58441875,83.69599792,,,706.3069557,,
28.8125,0.118874187,55.95833333,0.230950287,53.13571886,10.18460957,35.48907672,84.54166667,54.29826052,28.825814,45.70173948,24.18067483,7.874062512,79.61428827,10.76714192,41.92293675,18.64120443,72.59574349,10.59728651,3.05753306,0.38651003,11.50343046,0.449052323,104.5208333,537.0809975,,,,27.06262784,64.69716342,16.90012927,234.3958333,1.154721047,41.91887101,1.433936762,26.04068479,571.6704891,25.01874174,92.5603913,59.33130227,242,14.85624317,16.0318603,169.9583333,6.511002152,40.8299797,9.415046572,59.1700203,80.64512858,2.346765266,381.7295228,48.37025327,10.16249857,24.0284657,31.94146521,Gpnmb_E01F.xls,Gpnmb,31.75637244,75.9715343,,,,,
27.83333333,0.115694768,57.92857143,0.24078639,69.63434863,11.71874775,47.58471847,106.6428571,45.05690511,31.05813175,54.94309489,37.78647307,6.961241344,88.20400335,13.98364653,59.35159061,18.52753546,86.75684999,15.31929696,2.521268391,0.316791221,17.96017588,0.392372451,92.83333333,612.8075562,,,,23.96801914,64.09407141,14.75195989,235.4583333,1.049742541,38.58308283,1.350168008,23.70228022,486.7619376,24.05851549,93.86140331,58.58743493,240.5625,16.56905756,18.14802451,192.8333333,6.18329169,33.90042352,11.74042397,66.09957648,83.36811835,3.261235586,258.3937322,51.19997252,8.821477602,22.68150634,29.63762103,Hsd17b11_E01F_v2.xls,Hsd17b11,29.76160523,77.31849366,34.69483869,26.54527739,,,
45.10416667,0.182813015,68.95833333,0.279469334,68.11278799,9.688073474,37.61081003,,55.86132726,38.70588159,44.13867274,30.58885257,9.901772452,85.46400433,18.37987745,52.41295643,28.99201971,82.1285491,19.25517663,5.470655249,0.655451934,7.890443338,0.503685602,118.5833333,407.1733036,,,,26.19914795,53.71466688,14.4879375,235.0833333,1.239925617,49.01506222,2.182367269,30.39073434,700.5715938,34.63679454,137.5181142,70.14722747,246.6666667,22.86332125,23.759877,,9.833906651,41.3885665,13.94608312,58.6114335,74.06518738,3.048255818,321.1629631,25.99320282,11.76640645,23.86189435,32.17089392,Hspb3_E01F.xls,Hspb3,37.24865577,76.13810565,,,,,
31.94444444,0.132642899,63.44444444,0.2636061,67.60352096,9.963557097,39.86088206,89.14285714,56.71737706,38.97408873,43.28262294,29.63625759,8.374432559,85.14540882,24.66801599,68.00298756,29.00934083,81.11586234,20.8197005,7.552801271,0.397644355,9.454213284,0.434337559,100.9666667,410.0813725,,,,23.01377436,47.64863869,12.68448565,234.5,1.151502613,49.44370197,1.380235096,30.24757013,778.6750723,36.47023582,183.1864956,74.33434488,240.7142857,30.10458991,26.74364465,208.8095238,12.30159819,48.64608209,13.0539748,51.35391791,81.7411873,2.062718207,473.5278777,42.38589425,11.05143828,21.98298357,28.92377997,Htr1d_E01F_v2.xls,Htr1d,38.39226369,78.01701643,,,,,
36.89583333,0.148786376,56.47916667,0.227761803,64.91052976,11.02005403,47.01180801,,42.19933069,27.38734928,57.80066931,37.64495567,6.152675762,85.65084657,10.19310913,52.51508417,16.22358195,82.48385473,16.02772816,3.059035661,0.391221623,16.26331262,0.402736671,95.875,550.4230169,,,,23.65378738,64.77573101,16.59837368,238.0416667,1.377741861,35.69439631,1.902117935,21.19383895,542.6519557,19.18355179,86.62200349,53.87099923,248.0416667,12.55713025,20.79265296,,6.621824143,31.34765356,14.6602143,68.65234644,79.93745791,4.012011651,215.3283753,40.27841786,6.693281589,18.64673025,23.381263,Il24_E01F.xls,Il24,29.00111472,81.35326975,,,,,
33.47222222,0.137715975,64.80555556,0.266733638,65.42015275,12.06397164,47.12609569,94.26190476,53.58240536,36.44049115,46.41759464,31.4688078,7.55620873,86.11461134,16.4471688,56.85247279,25.45938459,87.15885902,27.49081884,7.972287667,0.431681274,4.458309252,0.421880047,99.57142857,421.4458372,,,,24.71420725,56.42342448,16.88989268,236.0952381,1.05557617,44.32930936,1.568634171,27.06033549,565.5501166,28.96768184,117.4070786,65.74314592,242.8571429,19.23289167,34.14764882,188,14.93789071,45.64766483,17.63171085,54.35233517,73.64552128,1.108059366,1071.408764,39.68883316,9.791361619,22.16657039,28.79785293,Irf8_E01F_v2.xls,Irf8,34.53794774,77.83342961,,,,,
