AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_Intensity,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_Intensity,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N,Bone #,Bone type
25.27777778,0.104091521,38.5,0.158619543,82.61267041,8.966340948,54.92865187,66.55555556,49.5091953,41.03385763,50.4908047,41.47783116,7.047052929,92.60672852,30.35323652,76.64738091,33.53080555,92.06076179,20.73710097,7.705270142,0.384403725,15.46605951,0.374371745,89.22222222,220.8014067,,,,15.97057185,36.62195034,9.521228815,238.5,2.67410491,44.32357867,1.900394374,26.17787633,1744.51313,39.0913711,227.366728,81.30628137,242.5,32.64784617,21.10226922,180.3888889,9.62494188,48.43549338,10.25557821,51.56450662,81.00055561,3.169706209,290.3089754,46.20117863,8.032173984,17.92823172,21.95805126,Dnajb7_E01V_v2.xls,Dnajb7,36.29140469,82.07176828,19.68275284,22.2949239,,,
24.63333333,0.098168393,40.93333333,0.163125631,82.19268555,5.89903523,41.07535751,53.83333333,48.81912274,38.60140287,51.18087726,40.75923148,6.216878364,92.69981643,27.29044111,72.2483069,32.60313111,90.83200094,14.7546626,6.33795301,0.362178146,14.00669307,0.32595636,78.46666667,268.0911832,,,,14.31706085,32.97963916,6.887450989,239.8666667,2.643171155,42.10776229,1.512297708,24.53072386,1604.643264,36.34066808,255.9967141,83.24756717,250.9333333,28.63928812,16.85675055,152.7333333,8.295757067,46.16395737,9.388016284,53.83604263,84.45520265,2.74452866,317.1908472,51.74968962,6.953685436,16.22720633,19.5041819,Dnajc28_E01V_v2.xls,Dnajc28,35.15407685,83.77279367,18.54462174,18.66432291,,,
27.22916667,0.107625165,50.625,0.200098814,83.52551519,12.10902896,30.53877157,66.83333333,74.55964125,62.37049724,25.44035875,21.23369773,22.46336016,91.63651752,27.6975985,49.56052867,50.26146829,90.00092416,9.07229625,5.540292136,0.627784075,22.46604598,0.636987862,154.1875,274.4756904,,,,38.59276422,55.70061849,13.84559779,242.125,2.952996711,69.70880696,1.344698596,47.3380879,1971.803811,55.77550932,144.8788148,80.06225336,253,30.81319164,9.566197476,134.6041667,7.213243339,74.05979261,2.515099558,25.94020739,87.96821335,3.610788175,219.3503974,61.35062558,24.96736883,35.76287186,56.03651294,Dnajc30_E01V_v2.xls,Dnajc30,44.74143813,64.23712814,24.83235397,15.35770281,,,
25.04166667,0.09897892,42.86458333,0.169425231,87.93250632,17.6680334,44.07732375,71.04166667,71.82152768,62.74677618,28.17847232,24.60767067,21.42547674,94.79636153,26.09284766,50.42140026,47.55493736,94.04961367,12.27025768,7.061184772,0.576575146,19.45796305,0.592459182,143.9791667,283.1821741,,,,39.65476934,59.64998294,19.15692832,242.8541667,2.840607673,67.91990685,1.292635968,45.65234395,2069.767754,51.16689667,130.6737302,74.16584059,253,28.08849834,14.26486393,138.6458333,9.948987694,69.58051394,4.422653238,30.41948606,86.63580999,3.398797971,239.8988686,58.12368287,23.38478105,33.81582353,52.300862,Dnajc5g_E01V_v2.xls,Dnajc5g,44.5351258,66.18417647,24.2299719,7.300772187,,,
26.71428571,0.105611722,48.61904762,0.192216456,82.60864768,11.15473952,33.77257036,61.95238095,70.31123945,58.22572453,29.68876055,24.42920473,17.54717694,91.88236316,29.2434417,56.53846809,46.99638245,90.59520139,13.2186069,6.197270376,0.594526264,18.60340415,0.684582389,165.5238095,243.6005982,,,,32.98417309,50.34975751,13.2132331,242.2857143,2.622925991,64.67926709,1.410745306,41.97636418,1667.658818,51.58790702,158.6051406,79.27803878,252.952381,31.94682378,12.45564173,144.8095238,8.686357213,71.65842383,3.622039241,28.34157617,84.78354283,3.346200402,247.3240037,55.65953798,19.27346127,29.62779629,42.62035223,Efna4_E01V_v2.xls,Efna4,45.40580582,70.37220371,23.13853512,11.02216854,,,
22.66666667,0.09297435,36.375,0.149212826,74.9241599,7.606402523,45.5840826,52.5,50.91690178,38.75826708,49.08309822,34.63916577,6.8020655,88.74342213,26.33207852,70.58360789,33.30232052,87.09618494,16.59934332,5.979779931,0.338374446,17.40050961,0.286152493,68.375,243.7767653,,,,15.43046967,33.24679885,8.591669305,238.9583333,3.907872189,43.75468587,1.323450956,25.76967646,1473.295926,35.9892197,263.6930474,83.36479214,243.8333333,28.53678974,15.76699776,150.6875,7.021841772,44.67046211,8.734983048,55.32953789,86.51701224,3.599874842,236.2685384,49.01636931,7.784667042,16.61159099,20.42448956,Elk1_E01FV_v2.xls,Elk1,35.97001883,83.38840901,19.15080573,20.55529359,,,
22.95833333,0.091722112,36.625,0.146325033,69.26949346,7.465443001,37.16491273,40.14583333,56.11738335,38.94149233,43.88261665,29.90812867,8.080078427,84.53308786,23.3959709,61.6449865,31.47604933,82.06909135,17.77733932,9.331320031,0.360432023,20.98764856,0.293938594,70.72916667,263.9738312,,,,19.51078433,41.93694549,9.899492255,240.7083333,2.798425469,47.05116266,1.252967908,28.33122737,1740.321898,37.15167041,192.3145122,77.78089772,250.2916667,27.54037833,22.53215255,157.9583333,11.74869738,48.55894994,11.38500665,51.44105006,87.6848923,3.745182102,216.272148,56.31803941,9.611292078,19.71784321,24.91508997,Fam186b_E01V_v2.xls,Fam186b,37.43987059,80.28215679,16.41534625,20.78171086,,,
23.91666667,0.09548008,39.70833333,0.15852324,81.36636676,9.046348835,40.21846585,65.1875,56.76466273,46.0853583,43.23533727,35.1493478,10.43167252,91.81789221,26.61303985,65.29841346,37.04471237,90.90123235,19.81786061,8.193317105,0.382844198,19.96216446,0.370558291,87.66666667,256.3010036,,,,21.53904417,43.49445584,9.755322124,236.8333333,2.564830247,50.98899863,1.217997426,31.38957542,1657.462313,40.62213299,185.5731876,79.58829338,250.4583333,29.42065598,19.83720465,178.9047619,10.83669104,54.01378153,9.060380188,45.98621847,86.6435403,3.602233414,223.5091027,58.68512125,11.7901522,23.08274922,30.27755764,Fndc4_E01V_v2.xls,Fndc4,39.19884643,76.91725078,22.69861727,24.20451442,,,
23.29166667,0.095907168,36.47916667,0.150220048,78.63665409,8.875456092,47.97336477,55.79166667,47.84854964,37.53591186,52.15145036,42.53352149,6.672488071,89.0536808,23.4636777,66.81176713,28.9090848,89.13695647,26.00584698,7.994404882,0.331160483,15.07888186,0.339993747,80.85416667,235.4825489,,,,18.13983648,41.59302927,9.799467149,238.0833333,2.534915468,43.13513013,1.279422256,25.55682229,1731.195246,35.90396164,201.8241635,76.61021423,242.7916667,26.79580532,28.05428948,202.3809524,11.65601811,40.38264013,16.87885821,59.61735987,81.46741626,3.088438758,287.8629167,47.30523421,7.978514446,18.20324349,22.48375135,Ghsr_E01V_v2.xls,Ghsr,35.15661568,81.79675651,,,,,
24.72916667,0.099694729,48.875,0.197069854,86.40148144,9.369384,37.57710296,,64.27188446,55.55306763,35.72811554,30.74562769,14.37902527,95.81718706,31.65627927,64.07483335,46.05824729,93.97110658,25.19683823,12.9576811,0.680916667,21.00885625,0.349139714,82.80952381,130.1215912,,,,25.28649583,43.6486625,10.98616875,237.2708333,2.939575542,60.093175,1.886377083,37.53295833,,49.18466458,192.4294708,81.21102917,247.8333333,34.02283125,26.7085461,,16.00529954,63.24324673,9.415541021,36.75675327,84.0389275,5.528160417,145.8652417,37.3904125,14.97276042,24.8597,33.38824583,Glycam1_E01V.xls,Glycam1,45.12041458,75.1403,,,1695.535989,,
28.10416667,0.11682267,50.91666667,0.211846279,87.94438416,10.32008955,40.63940251,102.6875,67.47774808,59.528969,32.52225192,28.56266273,14.77407495,95.8599556,36.17659902,67.802092,51.24231863,94.83352701,14.08507282,7.233750603,0.663234641,19.2372008,0.430529745,97.07142857,110.9636704,,,,25.29417054,39.35180598,11.16894423,223.75,2.943311581,63.47551473,1.730693676,39.78991219,1564.457454,54.02224998,224.0968697,85.75145682,240.2083333,38.09033958,12.90286932,172.8333333,8.65633601,68.50730454,4.180782423,31.49269546,87.87487276,3.345432663,244.9447656,56.70775645,16.10430965,25.1032628,33.86896332,Gpnmb_E01V.xls,Gpnmb,47.37120507,74.8967372,,,,,
25.64583333,0.106252506,43.35416667,0.179634087,86.90511093,8.705181716,39.7749804,81.75,59.01946644,51.26846974,40.98053356,35.58800208,12.6233353,94.80354155,29.76148343,64.04316119,42.48147543,94.08005598,27.55721692,11.47527448,0.500485464,22.19658157,0.362453224,84.85714286,282.9600448,,,,22.16106927,42.80429402,9.214561927,234.9166667,2.732706422,54.29079107,1.531903533,34.07763878,1557.335095,46.00816636,197.1411085,82.55360097,241.3333333,31.005473,27.43314033,206.0208333,14.92054324,53.60160208,13.01285376,46.39839792,85.40318096,3.87829413,205.5657771,57.71719298,13.86448648,25.357895,34.32520522,Hsd17b11_E01V_v2.xls,Hsd17b11,40.42630458,74.642105,27.35883302,30.21545706,,,
28.26190476,0.115069447,61.83333333,0.251798572,91.71597018,10.13836598,31.80601939,,72.07291915,66.4329515,27.92708085,25.70261388,20.1359156,96.37396451,40.48389789,67.35285481,56.48217699,95.49723323,15.99676958,10.59553276,1.079617685,15.84697087,0.406720911,95.54761905,113.4956046,,,,30.80982929,45.25667723,11.07801381,234.952381,2.558097414,70.13066901,2.294206322,45.50769306,1638.732206,59.54612248,192.6386737,84.40419799,245.8095238,42.11020767,15.32687587,,12.44758556,73.9799807,4.416043454,26.0200193,87.53243616,4.058270626,224.1285105,40.45299264,20.88471712,29.66087522,42.87562886,Hspb3_E01V.xls,Hspb3,49.24595189,70.33912478,,,,,
30.47916667,0.125337195,49.16666667,0.202193879,88.51015502,8.776967045,39.04497539,80.79166667,66.09860757,58.36851314,33.90139243,29.86793697,13.17225797,96.71673169,36.57694103,69.46811858,49.59152526,94.23988626,24.22396214,12.16609953,0.476196977,15.41292919,0.312092015,74.04166667,227.1229916,,,,23.12225462,37.89106042,9.242429689,237.625,2.864694209,62.10559672,1.211448153,38.11272429,1601.524838,53.10291454,228.8228424,84.44859285,243.25,38.61678896,23.02131242,182.3541667,14.46206743,64.0254435,8.258207336,35.9745565,81.3173429,3.324882409,262.7613971,46.33098942,14.11985186,22.33965327,29.53875819,Htr1d_E01V_v2.xls,Htr1d,47.98574486,77.66034673,,,,,
22.04166667,0.088982577,42.22916667,0.170498867,81.2492101,9.551748503,43.01601079,,50.5192772,41.4860842,49.4807228,40.58835933,9.239456101,94.66870853,22.09989192,65.74791738,31.49825828,92.7710312,21.96611815,7.665151725,0.532074186,14.80977432,0.352714941,83.77083333,96.17617041,,,,21.69003564,46.23489759,11.5920329,237.0416667,2.891747574,45.12207707,1.947345003,27.098192,1326.049094,33.16698445,161.0099949,73.3898555,247.7083333,24.04366024,21.19026144,,10.67754059,49.59422503,10.88705383,50.40577497,82.63256792,4.620348808,200.9388087,34.09648187,9.074306927,19.62475309,24.75110697,Il24_E01V.xls,Il24,36.04777015,80.37524691,,,,,
