AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_Intensity,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_Intensity,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N,Bone #,Bone type
21.41666667,0.08832079,33.91666667,0.139868463,79.57143432,9.163327463,53.75540162,56.58333333,45.44957811,36.61841449,54.55042189,43.96316713,5.990300205,95.17274735,22.52694476,76.2643966,27.45508702,92.32725559,15.18820794,4.558174243,0.282449536,12.8872007,0.310174818,74.41666667,210.7177875,,,,16.8876611,42.30504579,10.49564121,240,2.606515583,39.69263034,1.225427666,23.04232512,1570.641242,29.15943379,178.0953369,73.61653773,242.5,24.35693473,15.66849724,149.8888889,6.654452231,40.28359694,9.697284248,59.71640306,78.78905243,3.057188543,291.1580967,41.65894647,6.392019895,15.92158352,19.15519724,Dnajb7_E01V_v2.xls,Dnajb7,33.30061045,84.07841648,17.84037122,20.22957798,,,
19.80952381,0.078991083,32.97619048,0.131487763,54.13365017,5.332584114,42.49839523,40.0952381,39.32817695,22.24883659,60.67182305,32.81243807,3.124442573,75.81723971,13.60430292,57.01936582,16.7287455,69.67089894,6.676734324,1.88488833,0.184115695,15.59509112,0.294689154,70.71428571,218.0674908,,,,12.04706266,40.04177065,7.801123859,240.3095238,2.553408808,31.55023849,1.029745851,18.04901559,1580.324055,23.35668711,185.836837,73.83348895,250.8095238,18.80889443,8.432156068,134.0972222,3.061971142,35.42204532,5.788252488,64.57795468,83.69410163,3.270582988,267.540305,46.16416894,4.547792683,13.8752596,16.22305942,Dnajc28_E01V_v2.xls,Dnajc28,27.00244581,86.1247404,18.60294942,17.15810443,,,
22.125,0.087450593,41.08333333,0.162384717,77.77594437,13.40329569,45.51372012,57.22916667,62.62801356,48.48690208,37.37198644,28.88495335,12.1864817,89.84458723,22.75537668,56.53205253,35.05717983,86.2236017,6.937971324,2.774788848,0.362712703,17.96824553,0.511611598,124.2708333,264.5124764,,,,28.72559708,52.77692719,15.69860515,242.9583333,2.788018836,55.57375288,1.058351299,34.54988677,2084.903922,39.94732075,135.3008232,70.81212605,253,26.09680861,7.161727711,118.5833333,3.877356313,62.73861196,2.52438645,37.26138804,85.94248298,3.609416571,227.3514759,53.45759656,13.52602065,23.58905324,31.64126598,Dnajc30_E01V_v2.xls,Dnajc30,42.04773224,76.41094676,23.6538564,14.09286295,,,
21.95833333,0.086791831,38.14583333,0.150774045,70.21539322,9.904686408,36.05959345,47.60416667,63.81052724,45.96901562,36.18947276,26.17027946,11.63568708,88.84769734,24.76905123,57.47812834,36.06432922,81.44818986,10.33016151,4.777872908,0.373671646,18.14515841,0.377015701,91.9375,272.852146,,,,26.44246109,45.52314188,12.60854541,244.125,2.798841126,57.18524037,1.009928195,35.50957803,2245.517999,43.67391941,263.509751,78.28017581,253,31.7145152,10.76618393,120.625,6.85038448,63.99268926,4.02528004,36.00731074,77.39492237,3.525081568,238.2557653,51.23813422,13.83391568,23.80331769,32.38090237,Dnajc5g_E01V_v2.xls,Dnajc5g,43.3513247,76.19668231,22.23872983,9.30271472,,,
23.41666667,0.092555995,45.39583333,0.179430171,80.45076374,13.00647654,42.28652494,59.70833333,63.60703597,50.81842041,36.39296403,28.78537445,14.15248523,92.41589853,24.0242705,55.77630965,37.81194386,88.92953238,6.551496524,3.046639456,0.382613275,20.4748361,0.571376788,137.8125,235.5377881,,,,29.16477799,53.00618572,14.64104329,241.7083333,2.819425104,55.64815386,1.099138322,35.24295975,1822.285291,41.34331061,139.6775661,73.22278657,253,26.10626739,8.440575876,108.2708333,5.165390238,58.91547787,4.026371504,41.08452213,83.49157807,3.892680002,209.6324951,53.17055039,14.83776563,26.22897228,35.99931633,Efna4_E01V_v2.xls,Efna4,40.81038823,73.77102772,25.46423818,11.2567064,,,
21.02083333,0.086754096,36.4375,0.150386512,76.85736553,8.705156679,46.58152318,60.14285714,54.10012454,42.8912747,45.89987546,36.48972753,7.28521632,90.46401857,25.9763829,70.55106053,34.44863409,88.6326343,6.568704686,2.800035892,0.317291666,25.14698481,0.292863847,69.45238095,274.1332827,,,,17.47850172,35.70391038,9.155374195,237.7083333,2.865323515,46.24814041,1.129085406,27.02284895,1525.65623,35.85097489,236.0226172,80.52462656,242.375,29.0087283,5.895140039,121.7291667,3.125113177,52.6655005,2.904985269,47.3344995,88.3179356,4.276288899,180.737738,57.40659717,7.797557496,16.22853693,19.77552978,Elk1_E01FV_v2.xls,Elk1,38.45058292,83.77146307,21.11045503,20.07875025,,,
21,0.083826361,34.04166667,0.135882802,54.3268781,5.518506918,42.37740128,37.6875,42.04280909,22.512091,57.95719091,31.08383974,3.186303387,73.50573736,13.65818449,57.19022872,17.01059576,69.36875836,12.04604085,4.061706637,0.20495755,21.13490426,0.26494862,63.79166667,259.6103142,,,,13.48635512,42.00108116,8.935642433,240.8333333,3.161872179,33.78121085,1.053540293,19.30679655,1742.718234,24.06068057,176.3570494,72.24067587,250.5,19.37552727,17.06202844,136.3541667,6.609044048,37.4308728,11.15134657,62.5691272,88.88760592,3.989117061,200.9840463,55.26739392,4.832382239,14.24175704,16.69455764,Fam186b_E01V_v2.xls,Fam186b,28.94882861,85.75824296,15.92135111,17.73555352,,,
21.41666667,0.085497565,35.72222222,0.142604692,67.48591822,7.650705548,42.11579938,44.77777778,50.77483443,34.44039796,49.22516557,33.06250746,6.573906165,86.82673583,20.2062195,62.87165461,26.78969241,83.13093617,14.76155399,5.177101244,0.284897235,22.27526197,0.317485076,75.94444444,239.2251886,,,,18.30720749,43.51009479,10.21698009,239.6111111,2.772771003,42.30100727,1.084938971,25.19561734,1714.707746,32.13218481,175.1979815,75.31786836,250.5555556,24.03291311,17.853897,153.6111111,7.633643087,43.28555289,10.05398476,56.71444711,87.18116163,4.160848139,193.7408682,51.95660517,8.090227405,18.82796315,23.31135134,Fndc4_E01V_v2.xls,Fndc4,34.21077987,81.17203685,18.89161881,21.31110949,,,
23.54166667,0.096766947,37.91666667,0.155894586,84.16342689,10.55128077,58.50310132,68.0625,45.69642956,38.62164771,54.30357044,45.72103356,6.456290694,96.16102608,23.20587674,73.48109368,29.20000708,93.76345233,21.89785629,7.319065358,0.278667176,18.03735483,0.296144988,70.3125,216.4061762,,,,17.41570677,42.8595152,11.04102075,236.8541667,2.867635004,41.22597588,1.107447479,24.24279391,1570.06106,31.57922357,187.369743,74.24940282,243.1875,24.4042994,22.24843715,181.4791667,9.634072612,42.39386055,13.00607619,57.60613945,81.64881767,3.674807972,226.1641202,49.85895101,7.259611934,17.10891803,20.86316639,Ghsr_E01V_v2.xls,Ghsr,33.96636395,82.89108197,,,,,
20.22916667,0.08193475,44.33333333,0.179586833,82.01135258,12.81886202,60.11239367,,48.02420777,39.77251019,51.97579223,42.93033646,6.683784396,95.29482333,19.90766556,70.08367835,26.59144992,91.99286148,20.04131113,7.414249458,0.303752778,18.08814167,0.314368333,74.23809524,89.17761219,,,,21.5515875,49.63897708,14.64535833,235.5416667,2.520077083,43.42290417,1.111633333,25.11511042,,28.45395625,134.8795063,65.19351458,247.125,21.64663333,21.16316802,,10.19681092,46.35688269,12.11332121,53.64311731,82.33931885,5.74569375,147.5105188,31.5992375,6.807310417,14.83250208,17.91535,Glycam1_E01V.xls,Glycam1,36.61557917,85.16749792,,,1715.313743,,
22.64583333,0.094042106,40.14583333,0.166743182,86.65338345,11.16404167,47.04853317,69.41666667,60.63699216,52.27149939,39.36300784,33.90778788,10.99530036,94.12638632,30.36830752,66.95137379,41.33823387,92.4292621,14.51912433,7.935801935,0.392456739,18.69648888,0.365249116,83.96875,92.3470591,,,,23.47716051,42.60932672,12.21926352,229.375,2.759456413,56.67121534,1.137004029,34.3086662,1662.212895,45.28272443,185.3306239,78.24372033,240.9166667,32.56702187,16.28865802,155.5,9.98918759,56.62357335,7.648995002,43.37642665,89.01587077,3.687973337,226.7895162,50.44779704,11.94611706,20.85304705,26.5405698,Gpnmb_E01V.xls,Gpnmb,44.72509828,79.14695295,,,,,
22.27083333,0.092385302,38.875,0.161302884,87.15025318,10.07350412,47.57238097,71.97916667,54.31733661,47.21126022,45.68266339,39.5389526,9.152140212,95.82414691,28.7149084,74.27468973,37.14179293,94.21998154,20.3122431,7.856456047,0.362408788,24.81568619,0.279947845,65.91666667,272.20429,,,,20.94050135,42.15006618,10.75012535,235.6041667,3.055965415,49.40901824,1.202519559,29.79540771,1775.26882,38.35660479,209.4031948,77.95960491,241.125,29.28543303,21.40045725,163.3541667,10.25946095,49.67446749,10.36046194,50.32553251,85.06416717,4.308159969,180.5838912,57.03012115,10.18179719,20.10967109,25.61142109,Hsd17b11_E01V_v2.xls,Hsd17b11,39.22722105,79.89032891,26.19037718,24.72196126,,,
25,0.101410477,50.66666667,0.205556177,90.16009459,10.06795502,40.97603858,,63.24730283,56.60006879,36.75269717,33.00043081,13.05532929,96.45851023,33.52732587,68.73952394,46.58265516,94.75826148,16.4229542,8.905412121,0.588362328,16.74533368,0.374199562,87.9047619,129.3795206,,,,25.17139673,41.01714597,11.06705381,235.375,2.325078097,60.099376,1.703630402,36.93658171,1601.28821,48.94700911,201.9599252,81.40974206,246.3125,35.11882289,17.48862027,,10.83272541,63.14808973,6.515142757,36.85191027,86.72616539,4.935889473,170.6476986,34.94888069,13.77378742,22.42688802,29.5228831,Hspb3_E01V.xls,Hspb3,46.32558858,77.57311198,,,,,
25.27777778,0.104464898,43.5,0.179834964,87.41293624,5.472080853,41.8555489,79.05555556,54.26803582,46.14814209,45.73196418,38.84791181,5.761394559,79.67308631,35.45212803,81.15805336,41.19376576,92.04241265,19.26093413,9.285249591,0.412977379,18.15919399,0.32550527,76.5,245.0177543,,,,14.74175415,20.7015233,6.284182062,236.2619048,2.667857646,50.13942264,1.432577253,28.01851674,1408.269932,43.61610174,206.1048232,89.69000256,242.1904762,37.76104144,20.95683694,178.452381,10.49495847,54.69662163,8.64215744,45.30337837,84.71588553,3.643081486,236.0787431,49.63334068,5.897610838,10.39152587,13.1353343,Htr1d_E01V_v2.xls,Htr1d,44.2418118,89.60847413,,,,,
19.8125,0.080308792,40.25,0.163186144,76.5492178,7.459211797,55.88868442,,39.51512231,30.0834814,60.48487769,45.7086782,4.224977938,93.02145898,18.29769537,71.50332758,22.6242696,88.73968391,17.15414908,4.833636488,0.325624579,19.43593321,0.301470095,70.80952381,109.1480923,,,,13.36000365,39.9588053,8.942571124,234.7291667,2.90210221,33.86980941,1.699517021,19.14362097,1234.46533,24.95746627,195.3722731,72.81909266,246.75,20.35741782,18.44051356,,6.450246858,35.39499981,11.90760227,64.60500019,85.77585328,6.137764612,133.3635084,31.02165759,4.417432523,12.77789796,14.79730832,Il24_E01V.xls,Il24,29.45237689,87.22210204,,,,,
