Sample_Name,Sample Number,BV/TV,Tb.Th,Tb.N,Tb.Sp,Conn.D,App.D,Tiss.D,TV,BV,SMI,BS,BS/BV,BS/TV,BS/MV,DA,exp_name,gene_symbol
AAA_E34_M07_CV,9857.0,18.4,48.099999999999994,4.8184,204.6,196.8643,198.7374,815.1574,1.3156,0.2421,1.7169,10.4022,48.8788,7.906810580723624,9.689986027014438,2.0526,AAA_E34_CV.xlsx,AAA_E34_CV.xlsx
AAA_E34_M08_CV,9858.0,21.33,54.300000000000004,4.4773,225.39999999999998,177.7393,207.6458,809.1721,1.8032,0.3845,1.3602,14.7094,41.8829,8.157386867790596,10.368224430816946,1.7534,AAA_E34_CV.xlsx,AAA_E34_CV.xlsx
AAA_E35_M02_CV,10329.0,21.4,46.199999999999996,5.6685,168.4,234.606,218.5726,782.3076,1.4897,0.3188,1.3951,13.8652,48.4168,9.307377324293482,11.84148945255786,1.834,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M03_CV,10330.0,23.169999999999998,48.099999999999994,5.7514,170.4,236.6631,230.8216,768.4578,1.4303,0.3314,1.288,13.5991,45.6428,9.507865482765855,12.375193375193374,1.7516,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M04_CV,10331.0,26.71,53.900000000000006,5.6575,172.3,222.4286,250.8655,808.6849,1.9287,0.5151,0.8461,19.2902,40.0008,10.001659148649349,13.64615166949632,2.0513,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M05_CV,10333.0,26.26,55,5.563,170.7,201.2091,253.5798,850.4431,1.6028,0.421,0.9934,15.4131,39.5061,9.616358871974045,13.042054493146049,2.1064,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M06_CV,10334.0,25.46,55.300000000000004,5.6022,169.6,211.7891,246.0633,837.6372,1.7116,0.4357,1.1816,16.1873,40.3122,9.457408272960972,12.686966063171095,1.972,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M07_CV,10335.0,24.42,48.7,5.8758,164.6,248.1707,240.3564,801.5164,1.499,0.366,1.1867,14.89,44.7373,9.933288859239493,13.142100617828774,1.8164,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E35_M08_CV,10336.0,17.990000000000002,44,5.0885,192.70000000000002,196.5585,188.5067,779.1758,1.277,0.2297,1.6273,10.1723,50.896,7.965779169929522,9.712880740952928,1.9567,AAA_E35_CV.xlsx,AAA_E35_CV.xlsx
AAA_E36_M01_CV,12225.0,21.32,48.800000000000004,5.4161,180.4,198.672,216.8326,790.5897,1.4119,0.3009,1.3932,12.386,45.7723,8.77257596147036,11.148514851485148,1.763,AAA_E36_CV.xlsx,AAA_E36_CV.xlsx
AAA_E36_M02_CV,12226.0,20.74,46.199999999999996,5.5211,175.7,208.8522,212.0304,812.7215,1.5011,0.3113,1.4376,13.2897,47.924,8.853307574445406,11.169692385274836,2.0104,AAA_E36_CV.xlsx,AAA_E36_CV.xlsx
AAA_E36_M03_CV,12227.0,19.689999999999998,45.199999999999996,5.7617,168.4,226.093,207.9242,782.5164,1.4308,0.2817,1.6809,12.6225,50.8218,8.821987699189265,10.98468366547733,1.7489,AAA_E36_CV.xlsx,AAA_E36_CV.xlsx
AAA_E36_M04_CV,12228.0,19.830000000000002,45.5,5.6081,172.1,209.8488,207.0195,777.8535,1.3939,0.2764,1.5895,12.2634,50.2584,8.797905158189254,10.973959731543625,1.8162,AAA_E36_CV.xlsx,AAA_E36_CV.xlsx
AAA_E36_M05_CV,12230.0,18.32,44.699999999999996,5.2857,184.6,193.8733,193.5872,788.0146,1.452,0.2661,1.6368,11.9933,51.033,8.259848484848485,10.113247322708492,2.0473,AAA_E36_CV.xlsx,AAA_E36_CV.xlsx
