Sample Name,Sample Number,Length,Tt.Ar,Ma.Ar,Ct.Mask,Ct.Ar_Tt.Ar,Ct.Ar,Ps.Pm,Ec.Pm,Po.Ar,Ct.Po,Ct.Th,J,Imax,Imin,Zmax,Zmin,Dmax,Dmin,App.D,Tiss.D,exp_name,gene_symbol,Le,Apparent Density,Tissue Density,Unnamed: 1
CBLN3_E01_F07_CF                          ,898,14.6,1.6985,1.01017,0.68833,40.37915808,0.68584,4.586,3.562887958,0.00249,0.362,0.1588,0.31362,0.20655,0.10707,0.2186,0.17033,1.889752973,1.257206599,1113.6616,1183.0817,Cbln3_E01_CF.xlsx,Cbln3,,,,
CBLN3_E01_F08_CF                          ,899,14.8,1.72785,1.04692,0.68093,39.24761987,0.67814,4.691,3.627117964,0.00279,0.409,0.1564,0.32148,0.21671,0.10477,0.22585,0.16989,1.919061324,1.233386309,1107.6855,1176.9667,Cbln3_E01_CF.xlsx,Cbln3,,,,
CBLN3_E01_F09_CF                          ,901,14.9,1.72144,0.99579,0.72565,41.87598755,0.72087,4.644,3.537437801,0.00478,0.658,0.1675,0.33385,0.22545,0.1084,0.24104,0.17526,1.870643877,1.237019286,1114.843,1185.6528,Cbln3_E01_CF.xlsx,Cbln3,,,,
CCDC120_E01_F01_CF                        ,933,15,1.73781,1.01923,0.71858,41.19840489,0.71595,4.631,3.578829686,0.00263,0.366,0.1646,0.33585,0.22388,0.11197,0.2456,0.18224,1.823127036,1.22881914,1130.0612,1199.8286,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F02_CF                        ,934,14.9,1.68319,0.98111,0.70208,41.58413489,0.69994,4.531,3.51126642,0.00214,0.304,0.1644,0.31329,0.20449,0.1088,0.22535,0.175,1.814865764,1.243428571,1136.8016,1209.0012,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F03_CF                        ,935,15.3,1.85012,1.05262,0.7975,42.92802629,0.79422,4.773,3.636978559,0.00328,0.411,0.1769,0.39116,0.26197,0.12919,0.27471,0.19708,1.907247643,1.311041202,1144.1676,1212.6147,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F04_CF                        ,936,14.9,1.68658,0.9937,0.69288,40.95566175,0.69075,4.54,3.5337236,0.00213,0.307,0.1635,0.30942,0.19958,0.10985,0.21949,0.17349,1.818579434,1.26635541,1128.6019,1200.5236,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F05_CF                        ,938,14.8,1.68787,1.01591,0.67196,39.65826752,0.66938,4.584,3.572996162,0.00258,0.384,0.1536,0.30309,0.19648,0.10661,0.21718,0.17327,1.809374712,1.230565014,1108.5194,1176.8971,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F06_CF                        ,939,14.9,1.72376,1.02786,0.6959,40.19701118,0.6929,4.619,3.59394904,0.003,0.431,0.1606,0.32204,0.21185,0.11019,0.23299,0.17659,1.818532984,1.247975537,1114.2871,1183.9851,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F07_CF                        ,940,15.2,1.72336,0.98334,0.74002,42.74440628,0.73664,4.577,3.515254597,0.00338,0.458,0.1721,0.33529,0.21975,0.11554,0.2483,0.17774,1.770036246,1.300101272,1117.3446,1182.8037,CCdc120_E01_CF.xlsx,Ccdc120,,,,
CCDC120_E01_F08_CF                        ,941,14.9,1.64264,0.96077,0.68187,41.36633712,0.6795,4.491,3.474678675,0.00237,0.349,0.1608,0.2961,0.19086,0.10524,0.2235,0.1667,1.707919463,1.262627475,1113.9396,1182.2478,CCdc120_E01_CF.xlsx,Ccdc120,,,,
Cd33_E01_F01_CF                           ,3179,14.4,1.73958,1.07306,0.66652,38.2235942,0.66493,4.385,3.672120593,0.00159,0.24,0.15,0.31443,0.20277,0.11166,0.2193,0.17527,1.849247606,1.274148457,1159.89,1222.1548,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F03_CF                           ,3180,14.4,1.69318,1.01359,0.67959,40.02468727,0.67769,4.287,3.568914063,0.0019,0.28,0.156,0.30878,0.20041,0.10837,0.2255,0.16984,1.777472284,1.276142252,1164.5366,1229.089,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F04_CF                           ,3181,14.35,1.65018,1.04191,0.60827,36.75720224,0.60656,4.3,3.618428831,0.00171,0.282,0.1389,0.27435,0.1775,0.09685,0.19278,0.1552,1.841477332,1.24806701,1145.4497,1215.2206,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F05_CF                           ,3182,14.66,1.68703,1.04756,0.63947,37.80786352,0.63783,4.433,3.628226454,0.00164,0.256,0.1453,0.29049,0.18333,0.10717,0.20744,0.16869,1.767547243,1.270614737,1151.8835,1216.4359,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F06_CF                           ,3184,14.62,1.71034,1.05792,0.65242,38.04448238,0.65069,4.481,3.646123256,0.00173,0.265,0.1478,0.30159,0.19238,0.10921,0.21051,0.16781,1.827751651,1.301591085,1146.8794,1210.9314,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F07_CF                           ,3185,14.54,1.71572,1.08847,0.62725,36.43776374,0.62517,4.518,3.698393898,0.00208,0.33,0.1414,0.29286,0.1858,0.10706,0.20596,0.1694,1.804233832,1.263990555,1140.0883,1208.3579,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F08_CF                           ,3186,14.51,1.63957,0.99587,0.6437,39.13404124,0.64163,4.408,3.537579894,0.00207,0.322,0.1482,0.28648,0.18756,0.09892,0.20492,0.1627,1.830568027,1.215980332,1147.4513,1213.5049,Cd33_E01_CF.xlsx,Cd33,,,,
Cd33_E01_F09_CF                           ,3187,14.42,1.52825,0.9355,0.59275,38.71290692,0.59163,4.064,3.428679004,0.00112,0.188,0.1433,0.24276,0.15176,0.091,0.18391,0.1436,1.650372465,1.267409471,1156.959,1225.7291,Cd33_E01_CF.xlsx,Cd33,,,,
CD84_E01_F01_CF                           ,5681,14.42,1.51905,0.84342,0.67563,44.36325335,0.6739,4.159,3.255568814,0.00173,0.256,0.1654,0.26895,0.17729,0.09166,0.20136,0.14689,1.760925705,1.248008714,1155.9735,1221.3945,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F02_CF                           ,5682,14.54,1.62702,0.93331,0.69371,42.51760888,0.69177,4.183,3.424663393,0.00194,0.281,0.1653,0.29727,0.19399,0.10328,0.21733,0.16853,1.78521143,1.225657153,1152.7024,1219.6547,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F03_CF                           ,5683,14.24,1.48416,0.82155,0.66261,44.52350151,0.6608,3.982,3.213082909,0.00181,0.273,0.1657,0.25725,0.16824,0.089,0.19097,0.14768,1.761952139,1.205308776,1164.7427,1232.3909,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F04_CF                           ,5684,14.32,1.4612,0.82088,0.64032,43.6771147,0.63821,3.966,3.211772456,0.00211,0.33,0.1638,0.25115,0.17171,0.07944,0.19289,0.13643,1.78039297,1.164553251,1134.816,1199.4716,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F05_CF                           ,5686,14.19,1.59648,0.91133,0.68515,42.78475145,0.68305,4.265,3.384096708,0.0021,0.306,0.1647,0.28594,0.18424,0.1017,0.2106,0.16845,1.749667616,1.207479964,1145.4644,1207.1272,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F06_CF                           ,5687,14.67,1.47842,0.88177,0.59665,40.2375509,0.59488,4.016,3.328760823,0.00177,0.296,0.1457,0.23507,0.14981,0.08526,0.17737,0.13858,1.689237188,1.230480589,1140.5925,1209.6327,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F07_CF                           ,5688,14.29,1.39527,0.82272,0.57255,40.92971253,0.57108,3.779,3.21537003,0.00147,0.257,0.1441,0.21507,0.14151,0.07357,0.16786,0.12684,1.686047897,1.16004415,1141.0101,1210.3983,Cd84_E01_CF.xlsx,Cd84,,,,
CD84_E01_F08_CF                           ,5689,14,1.35761,0.79544,0.56217,41.26074499,0.56016,3.816,3.161612538,0.00201,0.357,0.1434,0.20123,0.12711,0.07412,0.15812,0.12708,1.607766253,1.166509285,1145.4644,1218.5411,Cd84_E01_CF.xlsx,Cd84,,,,
Cdk15_E01_F01_CF                          ,6837,14.99,1.85568,1.10672,0.74896,40.22784101,0.7465,4.803,3.72926986,0.00246,0.328,0.165,0.37324,0.24323,0.13001,0.2558,0.20085,1.901720094,1.294597959,1157.5046,1222.7169,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F02_CF                          ,6838,15.02,1.74572,1.05254,0.69318,39.59798822,0.69127,4.659,3.636840349,0.00191,0.276,0.1564,0.32506,0.20889,0.11617,0.22487,0.1766,1.857873438,1.315628539,1147.8306,1216.5924,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F03_CF                          ,6839,15.1,1.62398,0.9012,0.72278,44.34598948,0.72017,4.43,3.365235979,0.00261,0.36,0.1729,0.30528,0.1975,0.10777,0.22409,0.17121,1.762684636,1.258921792,1176.7134,1244.7096,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F04_CF                          ,6840,14.96,1.59496,0.92003,0.67493,42.20732808,0.67319,4.407,3.400211458,0.00174,0.258,0.1623,0.28111,0.17684,0.10427,0.20169,0.15939,1.75358223,1.308363134,1158.4093,1226.7535,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F05_CF                          ,6842,14.93,1.65321,0.92692,0.72629,43.82685805,0.72455,4.465,3.412919608,0.00174,0.239,0.1708,0.3186,0.21335,0.10525,0.23347,0.17182,1.827643809,1.225119311,1173.7903,1239.1418,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F06_CF                          ,6843,14.7,1.57457,0.9429,0.63167,40.01727456,0.6301,4.285,3.442213075,0.00157,0.249,0.152,0.26676,0.17303,0.09373,0.19413,0.15428,1.782619894,1.215063521,1153.6768,1225.7792,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F07_CF                          ,6844,14.4,1.52516,0.90122,0.62394,40.81407852,0.62248,4.055,3.365273321,0.00146,0.235,0.1535,0.25134,0.15862,0.09273,0.18338,0.14544,1.729959647,1.275165017,1153.6072,1224.7352,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F08_CF                          ,6845,14.69,1.58097,0.94769,0.63328,39.97166297,0.63194,4.287,3.450945344,0.00134,0.212,0.1508,0.267,0.16953,0.09747,0.19275,0.15538,1.759066148,1.254601622,1148.3177,1218.4716,Cdk15_E01_CF.xlsx,Cdk15,,,,
Cdk15_E01_F09_CF                          ,6855,14.91,1.68102,0.95035,0.73067,43.33916313,0.72854,4.477,3.45578505,0.00213,0.291,0.1731,0.31635,0.19558,0.12077,0.21817,0.18295,1.792913783,1.320251435,1169.1273,1236.7059,Cdk15_E01_CF.xlsx,Cdk15,,,,
Ceacam16_E01_F01_CF                       ,7372,,1.55228,0.96281,0.58947,37.89651352,0.58826,4.149,3.478365606,0.00121,0.205,0.1415,0.24776,0.15947,0.08829,0.17856,0.1444,1.786178315,1.222853186,1168.5009,1249.303,Ceacam16_E01_CF.xlsx,Ceacam16,14.368,,,
Ceacam16_E01_F02_CF                       ,7373,,1.67272,1.01999,0.65273,38.90848438,0.65083,4.433,3.580163734,0.0019,0.291,0.1518,0.29693,0.19323,0.1037,0.20738,0.16299,1.863535539,1.272470704,1172.12,1250.2773,Ceacam16_E01_CF.xlsx,Ceacam16,14.544,,,
Ceacam16_E01_F03_CF                       ,7374,,1.54366,0.93502,0.60864,39.34739515,0.60739,4.091,3.427799272,0.00125,0.204,0.1461,0.24958,0.15415,0.09543,0.17983,0.14979,1.71439693,1.274183857,1177.3397,1255.4971,Ceacam16_E01_CF.xlsx,Ceacam16,14.4,,,
Ceacam16_E01_F04_CF                       ,7375,,1.61585,0.97816,0.63769,39.34771173,0.6358,4.339,3.505983611,0.00189,0.296,0.1519,0.2777,0.18129,0.09641,0.20138,0.15312,1.800476711,1.259273772,1168.0834,1244.0135,Ceacam16_E01_CF.xlsx,Ceacam16,14.432,,,
Ceacam16_E01_F05_CF                       ,7377,,1.62913,0.94006,0.68907,42.19000325,0.68733,4.339,3.43702522,0.00174,0.252,0.1636,0.29851,0.19554,0.10297,0.2162,0.1664,1.808880666,1.237620192,1172.5375,1242.0648,Ceacam16_E01_CF.xlsx,Ceacam16,14.8,,,
Ceacam16_E01_F06_CF                       ,7378,,1.50004,0.86402,0.63602,42.31020506,0.63467,4.15,3.295086575,0.00135,0.212,0.1579,0.25228,0.16374,0.08853,0.18993,0.14595,1.724214184,1.21315519,1178.5228,1252.3652,Ceacam16_E01_CF.xlsx,Ceacam16,14.432,,,
Ceacam16_E01_F07_CF                       ,7379,,1.7345,1.00557,0.72893,41.92216777,0.72714,4.628,3.55476656,0.00179,0.246,0.1661,0.33567,0.21989,0.11579,0.23824,0.17849,1.84595366,1.297439632,1176.9221,1245.9623,Ceacam16_E01_CF.xlsx,Ceacam16,14.896,,,
Ceacam16_E01_F08_CF                       ,7380,,1.60908,0.92029,0.68879,42.67780347,0.68672,4.456,3.400691873,0.00207,0.301,0.1639,0.29272,0.19146,0.10126,0.21871,0.16935,1.750811577,1.195866549,1169.6145,1241.2297,Ceacam16_E01_CF.xlsx,Ceacam16,14.816,,,
Cers5_E01_F01_CF                          ,5383,13.89,1.67451,1.05654,0.61797,36.83823925,0.61686,4.186,3.643744394,0.00111,0.18,0.139,0.28473,0.18428,0.10045,0.20229,0.15525,1.821938801,1.294041868,,,Cers5_E01_CF.xlsx,Cers5,,1146.3691,1218.889,
Cers5_E01_F02_CF                          ,5384,13.7,1.5181,0.97325,0.54485,35.80660036,0.54358,4.013,3.497173173,0.00127,0.232,0.129,0.22775,0.14612,0.08163,0.16728,0.13371,1.747011,1.221000673,,,Cers5_E01_CF.xlsx,Cers5,,1131.2666,1209.8414,
Cers5_E01_F03_CF                          ,5385,13.06,1.47628,0.95605,0.52023,35.1647384,0.51913,3.676,3.466133094,0.0011,0.213,0.1251,0.21334,0.13675,0.07659,0.16207,0.12675,1.68754242,1.20852071,,,Cers5_E01_CF.xlsx,Cers5,,1129.2483,1208.032,
Cers5_E01_F04_CF                          ,5386,13.82,1.62545,1.03089,0.59456,36.50066136,0.5933,4.137,3.599242393,0.00126,0.213,0.1368,0.26479,0.17022,0.09457,0.19223,0.15216,1.771003485,1.243033649,,,Cers5_E01_CF.xlsx,Cers5,,1143.3069,1216.314,
Cers5_E01_F05_CF                          ,5388,14.03,1.72774,1.09045,0.63729,36.82556403,0.63625,4.258,3.701756183,0.00104,0.163,0.1421,0.30301,0.19709,0.10592,0.21423,0.16933,1.839985063,1.251048249,,,Cers5_E01_CF.xlsx,Cers5,,1145.4644,1217.2883,
Cers5_E01_F06_CF                          ,5389,13.71,1.478,0.91888,0.55912,37.76522327,0.55817,3.898,3.39808573,0.00095,0.17,0.1348,0.22215,0.13904,0.08311,0.17261,0.13255,1.611030647,1.254017352,,,Cers5_E01_CF.xlsx,Cers5,,1145.882,1219.933,
Cers5_E01_F07_CF                          ,5390,14.48,1.56641,0.95554,0.61087,38.89339317,0.60923,4.27,3.465208475,0.00164,0.267,0.1458,0.25444,0.16135,0.09309,0.19338,0.14262,1.668735133,1.305427009,,,Cers5_E01_CF.xlsx,Cers5,,1133.2153,1201.8379,
Cers5_E01_F08_CF                          ,5391,12.9,1.33699,0.82724,0.50975,38.05638038,0.50881,3.453,3.224190507,0.00094,0.184,0.1331,0.18553,0.11974,0.06579,0.15548,0.11173,1.540262413,1.177660431,,,Cers5_E01_CF.xlsx,Cers5,,1125.49,1197.3141,
Ces4a_E01_F01_CF                          ,8696,,1.54008,0.90987,0.63021,40.84593008,0.62906,4.199,3.381384869,0.00115,0.183,0.1529,0.26018,0.1703,0.08988,0.19894,0.14096,1.712073992,1.275255392,1158.131,1227.1016,Ces4a_E01_CF.xlsx,Ces4a,14.464,,,
Ces4a_E01_F02_CF                          ,8697,,1.46785,0.89395,0.5739,38.96719692,0.57198,3.862,3.351672271,0.00192,0.335,0.142,0.22508,0.14178,0.08329,0.17354,0.13316,1.633974876,1.250976269,1147.4131,1225.1528,Ces4a_E01_CF.xlsx,Ces4a,14.016,,,
Ces4a_E01_F03_CF                          ,8698,,1.63823,0.97929,0.65894,40.11280467,0.65714,4.351,3.508008136,0.0018,0.272,0.1528,0.28602,0.18139,0.10463,0.20734,0.16348,1.749686505,1.280034255,1153.8159,1222.6473,Ces4a_E01_CF.xlsx,Ces4a,14.624,,,
Ces4a_E01_F04_CF                          ,8699,,1.56071,0.87189,0.68882,44.01906824,0.68701,4.199,3.310059346,0.00181,0.263,0.1685,0.28409,0.18975,0.09435,0.22351,0.1547,1.697910608,1.21978022,1179.2885,1247.911,Ces4a_E01_CF.xlsx,Ces4a,14.672,,,
Ces4a_E01_F05_CF                          ,8701,,1.63693,0.96358,0.67335,40.99503339,0.67106,4.333,3.479756227,0.00229,0.34,0.1572,0.29214,0.18861,0.10353,0.21206,0.16369,1.778836178,1.264952043,1156.9479,1227.3103,Ces4a_E01_CF.xlsx,Ces4a,14.768,,,
Ces4a_E01_F06_CF                          ,8702,,1.27437,0.79421,0.48016,37.53227085,0.4783,3.628,3.15916717,0.00186,0.387,0.1257,0.16521,0.10478,0.06042,0.13653,0.10848,1.534900754,1.113938053,1109.9003,1185.2738,Ces4a_E01_CF.xlsx,Ces4a,13.728,,,
Ces4a_E01_F07_CF                          ,8703,,1.45565,0.86827,0.58738,40.2122763,0.58535,4.077,3.303180681,0.00203,0.346,0.1473,0.22531,0.14023,0.08509,0.16902,0.13729,1.659330257,1.239565882,1154.7903,1230.651,Ces4a_E01_CF.xlsx,Ces4a,14.448,,,
Ces4a_E01_F08_CF                          ,8704,,1.51743,0.85491,0.66252,43.50777301,0.6602,4.138,3.277669279,0.00232,0.35,0.1634,0.26232,0.1686,0.09373,0.20356,0.15416,1.65651405,1.216009341,1165.8562,1234.27,Ces4a_E01_CF.xlsx,Ces4a,14.704,,,
Cfb_E01_F01_CF                            ,7135,,1.58813,0.99675,0.59138,37.14935175,0.58998,4.02,3.539142539,0.0014,0.235,0.1407,0.252,0.15438,0.09762,0.17868,0.14984,1.728005373,1.302989856,1144.49,1221.0466,Cfb_E01_CF.xlsx,Cfb,14.016,,,
Cfb_E01_F02_CF                            ,7136,,1.52299,0.89285,0.63014,41.25634443,0.62833,4.206,3.34960953,0.00181,0.287,0.1528,0.25611,0.16879,0.08733,0.18908,0.14728,1.785381849,1.1859044,1170.4496,1244.7792,Cfb_E01_CF.xlsx,Cfb,14.656,,,
Cfb_E01_F03_CF                            ,7137,,1.5855,0.90648,0.67902,42.70577105,0.6771,4.246,3.375079797,0.00192,0.282,0.1615,0.28056,0.17883,0.10173,0.20486,0.16439,1.745875232,1.237666525,1177.6182,1250.0685,Cfb_E01_CF.xlsx,Cfb,14.672,,,
Cfb_E01_F04_CF                            ,7138,,1.48323,0.86979,0.61344,41.26736919,0.61209,3.973,3.306070704,0.00135,0.22,0.1509,0.23952,0.15146,0.08806,0.18057,0.14484,1.677576563,1.215962441,1156.2518,1228.1455,Cfb_E01_CF.xlsx,Cfb,14.176,,,
Cfb_E01_F05_CF                            ,7140,,1.55257,0.92117,0.6314,40.55662547,0.62967,4.086,3.402317389,0.00173,0.273,0.1513,0.26056,0.16616,0.09441,0.19538,0.1499,1.700890572,1.25963976,1160.0101,1232.0428,Cfb_E01_CF.xlsx,Cfb,14.4,,,
Cfb_E01_F06_CF                            ,7141,,1.51517,0.90942,0.60575,39.88067346,0.60426,4.165,3.380548589,0.00149,0.246,0.1499,0.24272,0.15232,0.09039,0.18053,0.14346,1.687475766,1.2601422,1163.142,1239.8378,Cfb_E01_CF.xlsx,Cfb,14.592,,,
Cfb_E01_F07_CF                            ,7142,,1.51959,0.90568,0.61391,40.26546634,0.61187,4.329,3.373590156,0.00204,0.332,0.15,0.25048,0.16324,0.08724,0.18864,0.14468,1.730703986,1.2059718,1152.5632,1224.6656,Cfb_E01_CF.xlsx,Cfb,14.88,,,
Cfb_E01_F08_CF                            ,7143,,1.56256,0.93185,0.63071,40.21989556,0.62846,4.142,3.421983702,0.00225,0.357,0.1492,0.26393,0.17174,0.09219,0.1957,0.15309,1.755135411,1.204389575,1156.5999,1230.2334,Cfb_E01_CF.xlsx,Cfb,14.384,,,
Chek2_E01_F01_CF                          ,5761,14.16,1.42982,0.85874,0.57108,39.84907191,0.56977,3.925,3.28500306,0.00131,0.23,0.1428,0.21734,0.13888,0.07846,0.16989,0.132,1.634940255,1.188787879,1140.9406,1213.5302,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F02_CF                          ,5762,14.46,1.52934,0.89729,0.63205,41.20339493,0.63014,4.198,3.357927737,0.00191,0.301,0.1541,0.25728,0.16755,0.08973,0.19121,0.15002,1.752523404,1.196240501,1153.5376,1225.5007,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F03_CF                          ,5763,14.37,1.50826,0.87302,0.63524,42.00204209,0.6335,3.992,3.312203628,0.00174,0.275,0.1584,0.25006,0.15738,0.09268,0.18807,0.14795,1.673632158,1.252855694,1164.3251,1236.4971,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F04_CF                          ,5764,14.72,1.55806,0.90236,0.6557,41.97270965,0.65396,4.199,3.367401103,0.00174,0.265,0.1619,0.26888,0.17104,0.09784,0.19938,0.15703,1.715718728,1.246131312,1163.6987,1235.314,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F05_CF                          ,5766,14.62,1.60849,0.96062,0.64787,40.15007865,0.64581,4.315,3.474407423,0.00206,0.318,0.1547,0.27876,0.18058,0.09818,0.20542,0.15854,1.758154026,1.238551785,1157.5742,1228.0062,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F06_CF                          ,5767,14.4,1.59452,0.95402,0.6405,40.09106189,0.63926,4.192,3.462451284,0.00124,0.194,0.153,0.27519,0.1799,0.0953,0.1982,0.15661,1.815338042,1.217035949,1150.6841,1218.2627,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F07_CF                          ,5768,14.37,1.37717,0.76518,0.61199,44.30752921,0.61019,3.806,3.100892689,0.0018,0.294,0.1597,0.21738,0.1391,0.07828,0.17097,0.12875,1.627186056,1.216,1163.8379,1235.5924,Chek2_E01_CF.xlsx,Chek2,,,,
Chek2_E01_F08_CF                          ,5769,14.61,1.46371,0.82452,0.63919,43.56669012,0.63769,4.063,3.218885506,0.0015,0.234,0.1654,0.24739,0.16284,0.08455,0.19321,0.1427,1.685627038,1.185003504,1156.5999,1222.5778,Chek2_E01_CF.xlsx,Chek2,,,,
CITED4_E01_F01_CF                         ,2250,14.64,1.67334,1.00172,0.67162,39.92314772,0.66805,4.424,3.547955013,0.00357,0.533,0.153,0.3008,0.19785,0.10294,0.21955,0.16776,1.802322933,1.227229375,1125.7528,1207.681,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F02_CF                         ,2251,14.75,1.61522,0.94692,0.6683,41.14114486,0.66452,4.292,3.449543109,0.00378,0.567,0.1614,0.282,0.17737,0.10464,0.2007,0.16338,1.767513702,1.28094014,1130.2697,1211.7809,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F03_CF                         ,2252,14.62,1.59167,0.9725,0.61917,38.75049476,0.61678,4.305,3.495825428,0.00239,0.385,0.1478,0.2612,0.16299,0.09822,0.18813,0.15645,1.732738,1.255608821,1128.1155,1213.7266,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F04_CF                         ,2253,14.45,1.5451,0.92162,0.62348,40.1242638,0.61996,4.226,3.40314832,0.00352,0.564,0.1498,0.25309,0.16018,0.09291,0.1835,0.14924,1.745831063,1.24510855,1126.9342,1212.8927,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F05_CF                         ,2255,13.5,1.38782,0.84152,0.5463,39.16934473,0.5436,3.653,3.251899783,0.0027,0.496,0.1397,0.20335,0.13156,0.07179,0.15562,0.1219,1.690785246,1.177850697,1116.9972,1207.8199,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F06_CF                         ,2256,14.05,1.4976,0.92488,0.57272,38.09161325,0.57046,4.12,3.409161899,0.00226,0.394,0.139,0.23577,0.15827,0.0775,0.1755,0.13156,1.803646724,1.178169656,1121.792,1212.4757,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F07_CF                         ,2257,14.59,1.5553,0.9172,0.6381,40.80756124,0.63468,4.234,3.394977927,0.00342,0.536,0.1522,0.26069,0.1651,0.09559,0.19192,0.15589,1.720508545,1.226377574,1137.3575,1223.4551,Cited4_E01_CF.xlsx,Cited4,,,,
CITED4_E01_F08_CF                         ,2258,14.66,1.68547,1.03139,0.65408,38.60822204,0.65073,4.443,3.600115135,0.00335,0.512,0.1496,0.2945,0.18913,0.10537,0.20632,0.16548,1.833365646,1.273507372,1129.5052,1215.1858,Cited4_E01_CF.xlsx,Cited4,,,,
Cldn13_E01_F01_CF                         ,6392,,1.53899,0.8849,0.65409,42.41418073,0.65275,4.158,3.334663605,0.00134,0.204,0.1578,0.26058,0.16002,0.10056,0.19633,0.15935,1.630112566,1.262127393,1176.783,1248.8854,Cldn13_E01_CF.xlsx,Cldn13,14.64,,,
Cldn13_E01_F02_CF                         ,6393,,1.6813,0.96646,0.71484,42.39100696,0.71272,4.502,3.484952588,0.00212,0.297,0.1648,0.31458,0.19964,0.11494,0.22282,0.18128,1.791939682,1.268093557,1179.7061,1250.0685,Cldn13_E01_CF.xlsx,Cldn13,15.04,,,
Cldn13_E01_F03_CF                         ,6394,,1.63252,0.95632,0.6762,41.34038174,0.67489,4.591,3.466622498,0.00131,0.194,0.1588,0.29181,0.18656,0.10525,0.20596,0.16491,1.811613906,1.276453823,1183.3251,1255.2186,Cldn13_E01_CF.xlsx,Cldn13,15.232,,,
Cldn13_E01_F04_CF                         ,6395,,1.64618,0.92222,0.72396,43.86154612,0.72204,4.49,3.404255911,0.00192,0.265,0.1722,0.31004,0.19835,0.11169,0.22994,0.18017,1.725232669,1.23982905,1188.9624,1257.7241,Cldn13_E01_CF.xlsx,Cldn13,15.136,,,
Cldn13_E01_F05_CF                         ,6397,,1.64078,0.94258,0.6982,42.43530516,0.69627,4.463,3.441628919,0.00193,0.277,0.1641,0.29931,0.19122,0.10808,0.21528,0.17296,1.776477146,1.249768733,1175.739,1244.9183,Cldn13_E01_CF.xlsx,Cldn13,15.04,,,
Cldn13_E01_F06_CF                         ,6398,,1.65942,0.95688,0.70254,42.22981524,0.70077,4.468,3.467637339,0.00177,0.252,0.1708,0.30174,0.18855,0.11319,0.21065,0.171,1.790173273,1.323859649,1172.6768,1241.8561,Cldn13_E01_CF.xlsx,Cldn13,14.912,,,
Cldn13_E01_F07_CF                         ,6399,,1.62352,0.93921,0.68431,42.05799744,0.68282,4.491,3.435470993,0.00149,0.218,0.1617,0.29692,0.19629,0.10063,0.21373,0.16778,1.836803444,1.199547026,1172.4679,1240.8817,Cldn13_E01_CF.xlsx,Cldn13,15.008,,,
Cldn13_E01_F08_CF                         ,6400,,1.6855,0.97274,0.71276,42.19400771,0.71118,4.358,3.496256763,0.00158,0.223,0.1689,0.31539,0.199,0.11639,0.22257,0.17987,1.788201465,1.294156891,1176.087,1242.3433,Cldn13_E01_CF.xlsx,Cldn13,14.72,,,
