AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR_um,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
62.5,0.26228208345487675,100.22916666666666,0.4207304395780064,61.56270220231323,6.956481060609726,27.603275471581245,60.06797485660757,36.64007422208057,39.93202514339243,24.571569044630568,9.594192803562288,78.41638801159317,20.03680233975547,48.511837996124086,29.825805291716986,72.77166017564959,10.692670996866033,3.9819468019121897,1.009567383197803,8.660830618940505,0.695583553797373,159.39583333333331,593.2820538590557,,,,25.415994406323193,46.5612940203183,12.862850797335751,230.08333333333334,1.1844661102796954,53.78215358064584,3.0254331493418065,33.03001081508372,661.480362238806,41.347237349619576,164.93411411332616,76.25399291758724,238.54166666666669,28.506580893099354,13.921901871563245,7.56208179221064,53.423397335039944,6.590223116200794,46.57660266496004,86.01688919214851,2.746247226039099,338.7926911040116,31.833753099623937,12.277868049521617,22.815286937905523,29.694204470145422,AAA_E26F.xls,AAA_E26,41.50428553112421,77.18471306209447,,,,
48.95833333333333,0.20074221409130807,65.125,0.26705303357717425,59.21579295834305,5.647457885115452,35.51665006303833,47.99949132315428,28.837661068662484,52.00050867684572,31.139621707111075,4.62202780331115,78.05767692614596,18.447114731567385,57.39023095893603,23.133856713074625,72.41002734462444,23.125739223567845,7.8226057421890856,0.40040051420971046,5.49601108422551,0.4984073057877647,118.66666666666666,472.3345672887019,,,,14.89220850824788,36.59481603135593,8.497714994519477,238.02083333333331,1.5160835043197425,40.762172864952305,1.7384849985570852,23.52137113724394,540.1916355982554,32.320660233001334,221.77456393890537,78.812713695068,243.91666666666666,25.96738042212224,30.34618778696882,13.104140672338591,42.63301810580781,17.39340655219425,57.36698189419219,65.35988406426777,1.3108279582370739,750.4752717450976,41.45215005268119,6.280569409535568,15.40752972642394,18.537491772576132,AAA_E27F.xls,AAA_E27,34.481603455416746,84.59247027357605,,,,
38.625,0.15926301097209453,79.8125,0.32913789250676606,76.58464039677833,7.792702421584714,41.09580912953227,54.659249660090126,42.176875314137085,45.340750339909874,34.99419974806301,7.7030143325872515,91.29447334316961,26.416701686501433,66.63339207170209,34.31130242279637,86.56521337967868,24.889311360047184,8.406557247459316,0.5493854658292132,6.56874026069054,0.5550311101677723,131.9375,382.2900702890566,,,,17.912515622202807,36.944567212560585,8.943522726204897,237.41666666666666,1.5171128130531533,48.89566010663417,1.9479151333710578,28.964408509639263,943.4271693110325,39.92018920357162,225.74484355355594,81.42551695187584,242.54166666666669,30.6758940566622,27.062797587069966,13.574765265072173,49.7999539996087,13.689230967530367,50.2000460003913,77.98532235792301,1.5492064010738853,621.6890409188833,40.752930594236915,9.033156912644362,18.370084164436406,22.69472775561027,AAA_E28F.xls,AAA_E28,39.8625031939898,81.62991583556361,112.0625,184.02083333333331,,
36.476190476190474,0.15213222801440662,81.80952380952382,0.34173890113519245,74.47215656129858,6.865897380656844,43.47883003148547,50.74558406084649,38.182541974360525,49.25441593915351,36.633619888468,5.661963772556646,86.68897225134481,25.644320145576884,68.79762675276396,31.30628391813353,83.87071545624202,21.294574928462243,5.701664075535441,0.4955189369869575,7.743748186037472,0.5898939066014705,135.74999999999997,548.7634351079946,,,,14.532941754747485,33.433616036981256,7.060077017586141,232.1904761904762,1.1948785641685766,45.389909286378106,1.8991449900265052,26.220119300681617,644.9244461363656,37.230806264648045,250.35950031263008,82.07808216514992,239.42857142857142,30.18047694966292,21.041975059322162,10.902912396637369,47.003619614927764,11.776717694723946,52.996380385072236,78.21374529958425,1.7387058016760504,535.9432367834456,46.59189325759661,7.05032931498512,15.511698202131177,18.53339198403546,AAA_E29F.xls,AAA_E29,38.33957997139299,84.48830179786883,111.55555555555556,191.3888888888889,,
35.89583333333333,0.14894461586632243,72.70833333333333,0.3018947919184064,66.00802305901485,6.8533424700895065,39.91674336745083,49.67236358590508,31.906782200880944,50.32763641409492,32.20811735235694,5.055388507034706,82.13684607933662,20.06315669567595,61.942580348046235,25.43969288781731,77.39756901934571,15.130445280226123,4.209444396541361,0.41814203557123736,6.139487122595223,0.47131876812274487,109.95833333333334,478.5288020341872,,,,16.07303183641083,36.70337116069079,8.99611706223861,233.0625,1.4219153117585486,40.947172926304994,1.8131645332590551,23.74989179646794,561.7184021598962,32.00652661353074,226.47487707185672,79.05100100066537,241.08333333333334,25.76250364743513,17.90522346954397,8.018772500268481,43.22697298179694,10.503285576869912,56.77302701820306,76.61067797647343,1.4917531595566667,654.5335263976073,42.106178005874014,6.552610666630878,15.754372161356146,19.140875576365993,AAA_E30F_v2.xls,AAA_E30,34.39456225967412,84.24562783864386,93.20833333333333,148.85416666666669,27.678801458310115,22.871113192751274
36.14583333333333,0.14886589922422477,68.72916666666667,0.2831592910728315,69.93526794360648,8.79007537410921,43.74971025563546,52.89877390567017,36.452070294191316,47.10122609432983,32.409108099314786,6.376289229299625,88.82890313748229,21.8610206408717,64.5142735514535,27.661994920082112,82.43389998665066,27.19541615045903,7.690090172949264,0.49617724799121793,5.965072653415749,0.48428457567801164,114.72916666666666,458.3290312508134,,,,19.064715993397478,41.67424077444094,11.770188701614765,236.70833333333334,1.3825265488059864,45.576769259634936,1.83588920545714,26.57911573990448,665.0125594676854,33.95039400599289,183.04982374574286,74.97088589514104,242.95833333333334,26.54780540660953,34.199153240988245,15.160379416487396,45.49464228591872,18.121362225734597,54.50535771408128,72.51385462269484,1.5159414034071381,631.613156314789,38.80938482181849,7.58146222017402,16.64512666958197,20.196343526553804,AAA_E31F_v2.xls,AAA_E31,37.99530703946092,83.35487333041803,93.5,198.02083333333331,,
37.020833333333336,0.15415313023476301,88.54166666666666,0.36883645217612626,76.4087728839466,10.212468905414447,45.32711200241732,58.4254425951932,44.506498541338246,41.5745574048068,31.782299722383925,7.162284525637392,89.43388458044595,27.270044039024402,70.17500280763556,34.300819074547775,88.2836428604495,27.352089777557836,9.33840800206227,0.6213786889155488,7.1586661932425955,0.5710228941162888,131.45833333333331,420.539144896198,,,,21.07187221634354,41.63203090954275,12.272819404330836,229.9375,1.4100458067074606,50.792865943589405,2.1146200487675064,29.90106075829283,836.2485648237548,38.30407440944738,186.55655129520545,76.03455488091366,240.33333333333331,29.35375511643376,32.06546831576085,17.400986595350133,53.61920192083944,15.100208377759929,46.380798079160556,78.47589662146848,1.6647416304998655,566.7694140947312,43.52194905861949,9.009255572996251,17.666585790456402,21.660339331013414,AAA_E32F_v2.xls,AAA_E32,41.78361037059315,82.3334142095436,114.58333333333334,203.8125,,
39.10416666666667,0.16259079263234638,84.83333333333334,0.3528441676672842,65.29155961237959,7.130963599214815,34.75690947172502,60.54498670345369,39.883294269691326,39.45501329654631,26.296490281028834,7.244425727438101,85.3707712638388,24.711563882194532,63.50993878312415,32.4769685741291,81.72676376228507,21.801876000435257,8.192049019411941,0.5700337304344147,6.338098491471101,0.6145515298618857,143.71428571428572,374.7923042359738,,,,19.29864903875799,39.182107804840534,10.845985364355784,234.625,1.725409281921372,50.71184083356992,1.9592804009190978,29.83032381463502,740.2897872670655,39.388321440734686,204.3677201527437,78.47866394340794,240.58333333333334,30.889080739160974,29.20816491185514,15.085352646892002,52.752288270416116,13.497276400736338,47.2477117295839,77.97424679385745,1.538418116626866,628.306592059574,40.75624515756125,8.948806795700113,17.660771748248468,21.946428369144144,AAA_E33F_v2.xls,AAA_E33,41.763034037869815,82.33922825175152,110.85416666666666,184.07142857142858,35.57442626489383,24.615771214903287
34.291666666666664,0.14056524818339622,63.83333333333333,0.26166601204069384,69.37511418328644,9.01637702807312,50.65447013057297,50.94388386510574,36.126226349837246,49.056116134894246,34.92982177924291,4.853262827625516,89.61990560871605,21.52245850869921,66.75760725495599,27.493797512033847,84.6255612210427,24.290722640265194,5.884071984524901,0.42469838549392697,5.046008585835097,0.5156083967156685,122.58333333333333,424.86619492703323,,,,16.523313734051104,36.45159838127019,10.68319956217103,237.375,1.5589590258924528,42.56716432347813,1.7896911384934513,24.009866181663515,683.6338260508869,32.15422134116463,232.2878690472663,76.00017398144516,243.5,25.796159871230728,28.58090337900418,11.59270598647627,39.92360132547555,17.65795742147632,60.07639867452445,76.18891058967331,1.3013491866391051,757.308366414077,37.64815338817422,5.452568039848903,12.451772362715346,14.736538002892233,AAA_E34F_v2.xls,AAA_E34,37.114596283629226,87.54822763728465,96.54166666666666,182.875,27.032238762627227,23.220268129415196
33.9375,0.14117916562351113,77.47916666666667,0.32268772222966946,78.22889829411727,11.058432436423569,44.72808398754637,58.81104151723263,47.05852977289097,41.18895848276736,32.9333681131519,9.132175017360707,92.96445787906622,26.03651370370126,66.41053199657848,35.84709094736871,90.96860377969544,9.473992356021602,3.146263764659451,0.6062938627022045,6.947945842295514,0.5918628821353193,138.3125,489.79747895928324,,,,22.520643305289344,44.65253456536157,12.622843578534367,232.875,1.4139241973714791,50.38276915555949,2.046147108281361,30.264101063851708,695.6256824014545,38.057900466722145,171.9865437204329,75.36788041193009,240.47916666666666,27.936411960029965,11.11931068605114,5.833077017561358,52.19373095644418,5.585089477238365,47.80626904355582,83.86997754268535,1.5772573882283614,603.7504433117371,44.19621035463909,10.14543297214393,20.020414977291658,25.234699713850556,AAA_E35F_v2.xls,AAA_E35,40.237336183415565,79.97958502270833,96.4375,140.83333333333334,30.887648938496866,20.52877763629171
