Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,AP_Intensity,TRAP_Intensity,exp_name,gene_symbol,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N
,Ces4a_E01_hF_M_s3,23.41233419,31.95041568,73.23984265,12.15711904,20.69520053,32.85231958,11.25521514,44.10753472,52.88666065,72.59991735,27.68137493,74.513422,25.486578,34.26632725,1.339727438,0.369908257,11.94961499,48.76271154,2.470741196,360.8100119,35.3458817,6.581957474,8.176684431,6.433872728,13.0158302,21.19251463,14.15336706,60.34557241,39.65442759,27.87520741,24.44716789,60.27336712,55.50344486,2.793481026,6.106736586,2.547455397,3.559281188,0.736782722,70.91150448,33.23376614,66.76623386,,,,1.158030916,599.8620155,514.424172,55.66666667,250.3333333,0.222358566,31,0.123830013,,238.6666667,,68.66666667,127,Ces4a_E01F_v2.xls,Ces4a,20.91792955,18.4117644,
,Ces4a_E01_hF_M_s4,,21.92785325,,,21.92785325,,,,,,,,,,,,12.92929386,53.69561101,2.443894992,367.0777485,50.29754695,,11.7888088,,,,,,,,61.6531817,,,4.512720751,9.404900414,,,,75.41989122,,,,,,1.150083702,600.8603921,553.9340724,88,250.6666667,0.35059761,60,0.239043825,88.33333333,235.6666667,0.37515131,80,133.3333333,Ces4a_E01F_v2.xls,Ces4a,21.50591304,18.98373674,
,Ces4a_E01_hF_M_s5,19.66427825,15.51899588,128.2753625,14.07318126,9.927898891,24.00108015,5.59109699,29.59217714,66.53634219,52.03456114,17.59163707,81.42909666,18.57090334,22.94038039,1.377594727,0.245973338,11.619317,49.62865781,2.337803837,378.8340488,55.66909471,11.53123023,6.831699701,4.21752477,15.748755,22.5804547,33.08864002,40.13430468,59.86569532,58.18796969,40.84234961,87.41497656,79.26458708,11.53162671,14.71728854,4.346139638,10.3711489,2.266428083,79.93302869,29.10278347,70.89721653,,,,1.460522393,722.3611712,500.9542011,50.66666667,250.3333333,0.202416999,28.66666667,0.114501992,94.33333333,238.6666667,0.395378151,72.66666667,138,Ces4a_E01F_v2.xls,Ces4a,20.62884493,18.77657358,
,Ces4a_E01_hF_M_s6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ces4a_E01F_v2.xls,Ces4a,,,
,Ces4a_E01_hF_M_s7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ces4a_E01F_v2.xls,Ces4a,,,
,Ces4a_E01_hF_M_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ces4a_E01F_v2.xls,Ces4a,,,
Male,Cited4_E01_hF_M_s1,17.08533333,30.9905,52.47195,9.503166667,23.6399,32.5265,7.3506,39.87715,40.5992,77.78475,23.6139,81.61605,18.38395,22.59385,1.348333333,0.3341,11.76493333,28.25566667,4.1721,212.7570333,71.42573833,8.371675333,17.946781,6.7275645,14.6455065,32.5922885,39.238874,45.4056335,54.5943665,48.701442,57.9233455,90.8912085,89.531992,14.52131433,18.70105367,5.7887945,15.664208,1.771597,80.48707067,26.3875485,73.6124515,,,,1.336901667,,363.5107423,55.5,248.3333333,0.223337,36.5,0.1468775,104.6666667,231.6666667,0.451682333,,,Cited4_E01F.xls,Cited4,,,925.159219
,Cited4_E01_hF_M_s2,,28.7234,,,14.5807,,,,,,,,,,2.10955,,8.85,23.76965,3.16425,292.5989,69.628492,,8.969545,,,,,,,,31.227306,,,15.52364867,17.5246775,,,,82.4835775,,,,,,1.294822333,,364.0041797,57.5,247.6666667,0.2323035,35.5,0.1434305,125,235.3333333,0.531257333,,,Cited4_E01F.xls,Cited4,,,754.1611217
,Cited4_E01_hF_M_s3,24.577,,,24.577,,,,,,,,,,,,,11.39313333,28.20506667,4.098733333,217.4328667,66.16657533,20.85569067,,,,,,,,84.83932333,,,,10.41164667,16.23884467,,,,81.338876,,,,,,1.327985667,,350.2881133,56.33333333,248.3333333,0.226878,36.33333333,0.146296,,241,,,,Cited4_E01F.xls,Cited4,,,770.4115153
,Cited4_E01_hF_M_s4,11.11693333,23.32543333,47.915,8.149333333,20.35786667,28.5072,2.967566667,31.47476667,35.3603,74.0549,17.22116667,90.5848,9.4152,10.4104,0.866133333,0.1481,14.6096,32.70625,4.4766,191.7226,58.78015433,5.943278667,12.97108767,2.605602667,8.548880667,21.51996867,37.26018567,36.08993233,63.91006767,52.84662833,54.54560433,87.816796,76.18133467,10.31015433,15.766074,4.794579,10.97149533,1.307904,83.387641,31.346529,68.653471,,,,1.168408,,435.9563017,54,249.3333333,0.2164095,34,0.136257,95.33333333,238,0.40056,,,Cited4_E01F.xls,Cited4,,,733.8730243
,Cited4_E01_hF_M_s5,18.6089,28.25093333,66.41206667,11.51716667,21.15913333,32.6763,7.091766667,39.76806667,46.9235,70.90126667,23.4299,82.17523333,17.82476667,21.73756667,1.709,0.4021,12.32376667,31.18923333,3.929,224.7798,66.63873633,9.520451333,14.54113,6.023774667,15.54422567,30.08535567,36.55338067,45.06130867,54.93869133,51.19010333,51.15454067,85.15645933,83.542622,12.56684867,17.111115,5.932201667,11.178913,2.542982667,81.45042467,34.285451,65.714549,,,,1.2142935,,480.726492,57.66666667,247.3333333,0.233169,34.66666667,0.140166,104,238,0.437028333,,,Cited4_E01F.xls,Cited4,,,753.915073
,Cited4_E01_hF_M_s6,14.91196667,22.75666667,66.21756667,11.58883333,19.4335,31.02236667,3.323166667,34.3455,43.71906667,66.12556667,18.83433333,90.15536667,9.844633333,10.9557,1.196366667,0.225333333,14.5468,35.872,4.1912,204.1246,60.500144,8.470061667,13.076277,2.685024,11.15508567,24.23136233,36.26878167,39.72404667,60.27595333,56.65523067,56.65519167,81.597589,74.66905233,13.84527667,16.479267,5.4798565,10.99941,2.238905,88.819908,33.618987,66.381013,,,,1.374183667,,398.875287,59.33333333,248.3333333,0.238907,36.33333333,0.146295,83.66666667,236.3333333,0.354223,,,Cited4_E01F.xls,Cited4,,,708.576844
,Cited4_E01_hF_M_s7,9.852433333,18.17735,67.62335,6.8149,14.3327,22.59545,3.84465,26.44015,45.8926,68.5994,15.1424,85.508,14.492,16.99145,1.4186,0.2379,7.7421,24.13445,3.3543,275.0407,44.0665545,4.768747,7.284651,3.0819295,7.8506765,15.1353275,28.931227,34.4126615,65.5873385,39.495135,39.665256,79.440533,65.2287085,6.9398895,18.486076,4.441286,13.688044,1.412329,64.9880835,24.497795,75.502205,,,,1.49982,,439.5482177,53,249.6666667,0.212458,31.5,0.126265,86.33333333,237.3333333,0.363575,,,Cited4_E01F.xls,Cited4,,,660.269315
,Cited4_E01_hF_M_s8,7.777033333,18.12646667,43.64563333,5.502966667,15.85243333,21.3554,2.274033333,23.62943333,32.98236667,76.82186667,12.95176667,90.1957,9.8043,11.00453333,1.7324,0.226,9.2353,29.4283,3.1738,289.0024333,44.6823865,3.5088855,6.80816,2.2333915,5.7422775,12.550437,32.1319495,28.016288,71.983712,40.388694,40.208035,81.744903,67.128006,12.072266,20.265838,4.977252,15.28858633,1.734358,71.85643633,24.37379767,75.62620233,,,,1.455067,,440.4532803,54,249,0.216867333,30.33333333,0.121820667,92.66666667,232.5,0.400295,,,Cited4_E01F.xls,Cited4,,,570.331013
Male,Cp_E01_hF_M_s1,24.59740248,25.32522436,84.54962564,13.26003325,17.19697879,31.01153005,11.33736923,42.34889928,58.07584818,68.68847295,26.84313425,73.23567887,26.76432113,36.5456117,1.460370259,0.391837658,9.610560141,21.62876002,4.337743756,208.9284601,79.38447062,11.26034959,12.50796239,9.678012879,20.93836247,33.15547378,48.27966881,40.71396295,59.28603705,50.55762082,59.11598002,94.43447038,94.01073936,23.82176728,24.22113841,7.038364092,14.44427704,4.443422263,85.12731632,33.21153887,66.78846113,,,,0.995295302,568.1373077,488.1261258,53,246,0.216833406,35,0.143206076,88.66666667,236.6666667,0.374512198,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s2,23.03234249,,,23.03234249,,,,,,,,,,,,,9.875404788,19.27334002,4.637194986,194.3513214,80.55128098,20.63937185,,,,,,,,89.61038961,,,,25.66394771,28.15855288,,,,76.83353254,,,,,,0.898387331,395.906772,,54.66666667,247.3333333,0.221098739,36.33333333,0.146938433,,239.6666667,,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s3,17.53693856,26.13168204,66.72291217,9.697887144,18.29263063,27.99051777,7.839051411,35.82956919,48.59332736,72.84666524,21.8343103,78.5600074,21.4399926,28.02214199,1.813531671,0.399042001,8.046438395,18.31526548,4.394427369,209.2503844,78.99476162,8.863735515,15.56500007,7.425641072,16.28937659,31.85437666,47.14038496,40.20076929,59.79923071,51.28945088,59.98968745,94.54487189,92.33619077,23.40789101,27.13508728,6.965295026,20.16979226,2.456816506,77.6765437,25.70897283,74.29102717,,,,0.972346383,565.7411375,432.2286758,50.66666667,247,0.205141433,33.66666667,0.13631477,93,235.3333333,0.395530386,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s4,20.03736815,27.95240534,71.80451166,11.81677205,19.73180924,31.5485813,8.220596094,39.76917739,49.92160009,70.32540274,23.99488674,79.75299717,20.24700283,25.72582895,1.939924798,0.467047076,12.13711477,29.35700697,4.160252368,215.5657909,74.4639141,10.56016931,15.86616615,7.609712333,18.16988164,34.0360478,40.4278663,45.49483159,54.50516841,53.06667858,56.92784258,91.67631287,90.236547,21.04591804,25.57905935,8.031147052,17.5479123,2.944391358,78.10484946,31.74755248,68.25244752,,,,0.927651384,482.7907917,478.2530569,51,248.3333333,0.205240316,35,0.140853738,101.3333333,236.6666667,0.427938229,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s5,25.76426132,29.87544899,86.38234669,14.60887965,18.72006732,33.32894697,11.15538167,44.48432864,57.81395723,67.30557084,27.81985516,74.88047193,25.11952807,33.7518046,2.290887137,0.637604488,12.04363164,28.16016787,4.307588889,205.2754121,81.15415038,13.15365776,15.70816926,10.77234057,23.92599833,39.63416759,41.51998279,48.81844784,51.18155216,50.85261439,52.71609746,96.77544982,93.01234252,21.79181829,25.14170736,9.488142863,15.6535645,5.017740081,85.31347999,37.61062149,62.38937851,,,,1.218986393,706.0847638,427.4801456,60.66666667,247,0.24559479,38.66666667,0.156530477,105.3333333,233,0.452193679,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s6,24.8391953,,,24.29832643,,,,,,,,,,,2.02991453,,11.93508299,37.93052084,3.109444062,283.6703763,72.97795401,21.26250936,,,,,,,,85.41323485,,,,17.42682158,22.2336091,,,,79.68139444,,,,,,1.226838821,672.1461262,481.30903,61.33333333,247.1666667,0.248127684,37.33333333,0.151050632,,241.3333333,,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s7,24.92966916,28.86826264,86.0822064,13.60486058,17.54345405,31.14831463,11.32480859,42.47312322,58.49131152,68.11065257,26.8989659,73.39803591,26.60196409,36.27988677,2.278192599,0.64359451,12.48826134,47.30783005,2.742417819,317.333908,72.41760435,12.45156234,13.65458156,10.48211804,22.93368038,36.58826194,35.82934241,50.50069721,49.49930279,46.13567832,45.91295396,86.14253162,85.13483133,16.12812468,19.87158067,7.135117211,12.73646346,4.074870142,75.12312141,35.97362639,64.02637361,,,,1.234960211,805.2215449,412.6388862,60,246.3333333,0.243517932,36.66666667,0.148866068,94.66666667,233,0.406297959,,,Cp_E01F.xls,Cp,,,
,Cp_E01_hF_M_s8,21.93403002,27.01742945,80.94508849,13.91091113,18.99431056,32.90522169,8.023118885,40.92834058,53.39708772,66.08759564,24.47572973,80.51531664,19.48468336,24.46874955,2.192285975,0.537690264,14.02700753,42.07406054,3.374591203,255.8404101,63.66302754,12.0661561,12.69349845,9.393840639,21.45999674,34.15349519,29.50953234,53.64729972,46.35270028,47.33141579,44.62904612,88.35249042,84.18024928,15.62652762,24.14446498,9.330155317,14.81430966,4.277334202,74.33357097,38.65857725,61.34142275,,,,1.27388836,653.7956254,401.0673426,58.33333333,246,0.237163063,35.66666667,0.144977045,113,233.6666667,0.483572767,,,Cp_E01F.xls,Cp,,,
Male,Crym_E01_hF_M_s1,29.28922847,25.74361488,128.1915084,19.21000866,14.29539281,35.85167608,11.44822207,47.29989815,69.75882108,54.43638384,29.37406011,75.80479508,24.19520492,31.92436147,1.286502867,0.31994066,9.250847557,24.186951,3.824030993,238.4936326,67.45875367,14.4049896,12.01675258,9.962951031,27.42429124,39.44104381,33.11050258,54.36278863,45.63721137,53.29833766,46.84458399,90.42397661,85.87641866,16.34905731,22.26738228,12.11011317,12.71933528,7.232603093,79.90962185,48.89074833,51.10925167,,,,1.152611883,590.8147656,483.9895607,58.66666667,246.3333333,0.238177862,37.33333333,0.151543694,96.66666667,231.8333333,0.41767585,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s2,30.44189314,26.7615933,114.0031709,19.38507609,15.70477625,35.08985234,11.05681705,46.14666939,66.01155026,57.98337591,28.60174322,76.00507383,23.99492617,31.79364939,1.714574827,0.490459139,10.58329476,25.27932747,4.196070688,213.5745282,76.20575314,16.07041517,12.32084799,10.32727256,26.39768773,38.71853572,37.48721742,50.81739522,49.18260478,52.83175208,46.15477775,93.68669171,86.74298825,23.99189802,25.47689631,10.60924624,14.86765007,6.571079037,83.46820175,41.66372954,58.33627046,,,,0.991343914,538.2198525,573.6920529,59.66666667,246.6666667,0.241905577,39.33333333,0.1594637,109.6666667,239.3333333,0.458037368,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s3,32.54745752,34.00237002,88.23785668,18.32804813,20.53029181,37.06117612,13.47207821,50.53325433,59.37270995,67.2871171,32.00266627,73.34017294,26.65982706,36.35091926,2.880878464,,17.23470699,,,,70.72742399,16.13434484,15.95319212,12.73144719,27.69219375,43.64538587,30.69174937,58.71276278,41.28723722,49.59295924,46.91788281,94.50247389,92.29819798,23.42267746,27.52092623,11.5019997,12.10931714,5.147385573,83.08918926,48.71392723,51.28607277,,,,1.037583789,637.3630022,498.9869868,61.5,246,0.25053924,38,0.154795089,129,232.6666667,0.539748954,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s4,22.25106717,26.72632523,83.99013836,14.96151746,19.43677551,34.39829297,7.289549711,41.68784268,53.44060847,64.25099862,24.4886962,82.30839291,17.69160709,21.64066009,1.852030843,0.456743407,12.31617712,27.80924285,4.534227497,196.9834505,66.52558142,10.53366638,13.98648116,7.007946593,17.54161297,31.52809413,34.99748729,47.29672532,52.70327468,50.75858959,51.38290541,89.01532267,84.44854512,16.0584721,23.30921812,8.704808865,14.60440925,3.358729667,82.94340537,36.96499372,63.03500628,,,,1.144007405,637.4383329,470.8458709,57,247,0.230320295,36.5,0.147487593,118.6666667,233,0.509941948,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s5,14.80160788,30.49531582,44.36455499,8.214470954,24.72835506,34.99092324,6.587136929,41.57806017,35.59956339,80.24325589,24.08259855,84.15718073,15.84281927,18.8252733,1.963353502,0.595664023,15.79917695,41.65002106,3.878443637,224.8478919,64.19565763,6.496369295,16.24117787,5.277489627,11.77385892,30.89989627,33.88874481,47.69338537,52.30661463,43.88961892,52.83558402,80.11811024,79.54445905,19.42569254,25.68204634,9.47873444,14.93127593,2.697095436,85.46463539,38.8313413,61.1686587,,,,1.10785165,554.5709774,625.4239698,55,247.6666667,0.222223129,35.5,0.14343901,133,231.3333333,0.580786026,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s6,21.67514027,27.54001827,77.74889115,12.63349242,18.49837042,31.13186284,9.04164785,40.17351069,53.25947784,68.68668913,24.60757927,78.05383302,21.94616698,28.44113966,2.214928009,0.529292395,12.36668143,27.68750321,4.539899018,197.6660217,69.44450181,11.64181115,13.49768649,8.885663776,20.52747493,34.02516142,35.4193404,48.64178141,51.35821859,48.63548244,47.88149121,88.06732311,85.19036777,19.5391556,24.21371126,10.5653159,13.64839535,5.729506842,88.03239236,42.68982621,57.31017379,,,,0.810266148,445.9929244,597.6541749,55,247.6666667,0.222100692,35.33333333,0.142679901,113.6666667,235.3333333,0.483111208,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s7,19.00648695,28.96784609,65.79033974,10.99967452,20.96103366,31.96070818,8.006812435,39.96752061,47.40713084,72.5702161,23.98716652,80.02265306,19.97734694,25.01375721,1.877984913,0.450177147,12.16321078,31.92374404,3.852153432,234.7751019,61.90876318,7.663027264,13.69170817,6.872568295,14.53559556,28.22730373,33.68145945,45.5274497,54.4725503,39.26460214,47.24160665,86.34940374,75.81593746,17.73126277,25.60843443,9.820670575,15.78776385,3.636412247,82.13206761,38.79546198,61.20453802,,,,1.150360258,668.9848314,474.7257099,55,248.3333333,0.221777799,34.5,0.139107035,105.3333333,232.3333333,0.453262104,,,Crym_E01F.xls,Crym,,,
,Crym_E01_hF_M_s8,30.69939984,26.72636137,114.983222,19.05085613,15.07781765,34.12867378,11.64854372,45.7772175,66.72491167,58.56404023,28.71288061,74.7110481,25.2889519,34.05186898,1.998290168,0.570817107,10.28586713,25.43038917,4.072992866,224.0363274,67.3714932,15.7502513,10.5444634,9.901574239,25.65182554,36.19628894,31.17520426,53.5733158,46.4266842,51.14652113,39.52220469,84.37814931,83.10336007,12.59570211,21.96212918,10.00390255,11.95822663,6.114208685,82.02396441,45.66990852,54.33009148,,,,1.160539602,656.6039115,477.2567825,59,248.3333333,0.237600941,38.33333333,0.154375567,103,229.6666667,0.448674446,,,Crym_E01F.xls,Crym,,,
Male,Dixdc1_E01_hF_M_s1,26.36824271,34.04170484,76.04529482,14.07284348,21.06232185,36.49034181,12.29539923,48.78574104,54.03962518,71.10288824,30.54057014,74.85748658,25.14251342,33.71491164,2.005366002,0.624432265,22.43289933,54.06696325,4.172316225,186.307426,78.4369055,12.2749971,15.52615408,13.18662176,25.46161886,42.56764603,34.56625247,55.18669076,44.81330924,45.07462687,44.71340978,95.94423321,93.49680171,12.54318904,13.6226159,5.460307284,8.097705041,3.158750435,86.37783406,40.22169335,59.77830665,,,,1.130449222,622.3470247,559.0431368,61,247,0.246963563,41,0.165991903,115,232,0.496806411,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s2,17.6675365,27.32799889,64.46823431,10.90217848,20.56264086,31.46481934,6.765358025,38.23017737,45.99604683,71.54581385,22.4977677,82.45813932,17.54186068,21.51938701,2.076933747,0.461916877,15.03048872,33.01060898,4.554903329,186.9302093,78.34131033,9.726111549,16.72170597,6.356541788,16.08265334,32.80435931,45.53695102,41.94531635,58.05468365,55.88845208,61.29119196,94.36987139,91.40453639,18.85757169,21.95220146,7.556026915,14.39617455,2.758116542,82.56310944,34.58797212,65.41202788,,,,1.173021584,476.5110966,598.9699518,58.33333333,247.3333333,0.235846284,36,0.145547647,107.3333333,226.5,0.473724576,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s3,15.13922255,31.36790074,48.47541576,7.764406675,23.99308487,31.75749154,7.374815873,39.13230742,38.73793626,79.98071141,23.25356164,81.28135233,18.71864767,23.04575968,1.965229187,0.450285635,17.9938834,36.42953148,5.103449113,167.2200678,81.70804609,7.140075043,20.70132623,7.082247189,14.22232223,34.92364846,46.78439762,42.63369558,57.36630442,47.38589367,65.79200459,95.9631278,93.81188873,17.98902629,20.20959021,4.69985584,15.50973437,1.261210635,89.00249571,22.50307744,77.49692256,,,,1.006391875,405.5743107,520.7454199,51,246.3333333,0.207036089,33,0.133952767,98.33333333,231.6666667,0.426251828,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s4,20.66733495,23.20163036,89.88558038,13.21538407,15.74967948,28.96506355,7.451950879,36.41701443,56.9502113,63.5515725,21.93448266,79.4982162,20.5017838,26.0212192,2.020000138,0.444224131,12.67040462,37.53735522,3.309484233,265.1943796,73.06438277,11.76784551,11.95699368,7.050012006,18.81785751,30.77485119,42.28953158,42.17224424,57.82775576,57.20530043,52.34749424,95.06530817,91.15374097,13.19475468,18.80759789,5.156419711,13.65117818,2.797918899,86.73906522,27.34809622,72.65190378,,,,1.667712213,711.9955506,391.6115552,57.33333333,247.3333333,0.231803143,35.66666667,0.144209003,99.33333333,229,0.43397641,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s5,24.00575615,36.66116639,74.98978341,14.33150183,23.87149673,36.6692831,9.674254317,46.34353741,51.79957657,69.07551164,28.00889587,79.12491179,20.87508821,26.38244738,1.781849735,0.478784545,19.92436284,44.66526886,4.471016933,179.5387019,81.85440229,13.07561486,19.69406714,9.366823653,22.44243851,40.28649922,39.88095238,50.25293734,49.74706266,54.46866485,54.10747423,96.82217715,93.48773842,15.03012885,19.38865096,7.306384092,13.14102564,3.152799581,88.35992397,35.73256558,64.26743442,,,,1.122970972,735.8267654,516.8353778,61,248,0.245967742,37.5,0.151209677,110.3333333,238,0.463508635,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s6,14.55994681,,,14.50687916,,,,,,,,,,,2.564102564,,14.37756306,42.01449006,3.863029125,268.1996895,74.36367496,12.65663268,,,,,,,,86.91075565,,,,16.40708878,19.10631755,,,,80.83834728,,,,,,1.110891097,589.0975655,528.8894576,55,248.3333333,0.221777799,34.5,0.139123295,,240,,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s7,14.24202787,26.27866566,51.03543069,9.766903402,22.58889213,33.33553423,4.475124464,37.8106587,37.7362924,74.12244231,21.14289158,88.14126528,11.85873472,13.46656808,2.167448614,0.456288147,19.18780333,42.46812579,4.634946424,175.6008452,83.78687914,8.995862753,20.11656813,4.349665679,13.34552843,34.17691443,49.74949409,40.73137327,59.26862673,63.21468144,76.95577006,97.18195891,93.74532665,24.07250102,25.90680214,8.004575791,18.21057192,3.499922057,88.95257617,30.7999425,69.2000575,,,,0.924470162,660.6968032,628.5775427,56,247.3333333,0.226451176,36,0.145576536,75.33333333,233.6666667,0.322376521,,,Dixdc1_E01F.xls,Dixdc1,,,
,Dixdc1_E01_hF_M_s8,17.8383118,30.36761923,58.79127205,13.33994568,25.86925311,39.20919879,4.498366118,43.70756491,40.622977,69.70353196,24.10296551,89.67349105,10.32650895,11.5632886,1.976068376,0.422350505,18.90667902,47.01934328,4.102924359,201.2842329,80.35795156,12.11938644,21.77205997,3.885000063,16.00438651,37.77644648,42.58150508,46.77468516,53.22531484,67.35727513,71.23129488,86.60808139,88.93778167,23.89583286,24.1056978,8.868214436,15.23748336,4.053859759,86.53929641,36.81037045,63.18962955,,,,1.335297924,662.6015774,528.1938852,55.33333333,249,0.222222222,35,0.140562249,90.66666667,235.6666667,0.384901879,,,Dixdc1_E01F.xls,Dixdc1,,,
Male,Dnaja4_E01_hF_M_s1,47.81686429,38.81910535,123.8982105,25.52994796,16.53218902,42.06213698,22.28691633,64.34905331,74.32547582,60.24761041,43.31798482,65.42691377,34.57308623,53.28845176,1.569243505,0.681216618,14.41955677,55.71921117,2.738998515,309.9558376,69.9074637,19.42709308,13.494237,18.51043097,37.93752405,51.43176105,18.47570265,73.76644907,26.23355093,40.77829608,32.83630789,84.77362977,79.49420133,9.44265598,11.70962481,7.906021392,3.803603414,5.188439677,79.98187939,67.75829828,32.24170172,,,,,667.5554632,,45.66666667,253,0.180500659,16.33333333,0.06455863,165,242,0.681818182,52.33333333,127.6666667,Dnaja4_E01F_v2.xls,Dnaja4,23.29152307,8.874718013,
,Dnaja4_E01_hF_M_s2,46.56043385,40.04463518,116.3960306,25.22422598,18.70842732,43.9326533,21.33620786,65.26886117,71.17810509,61.4297232,43.30253451,67.39217171,32.60782829,48.53736386,1.591463524,0.687212025,15.2115569,52.94935009,2.873019699,296.5948707,71.32322246,19.56170848,14.44942721,18.07256064,37.63426912,52.08369633,19.23952613,73.09769225,26.90230775,42.31994313,34.53562167,85.35781956,81.18783627,7.197575348,8.256892684,5.414109492,2.842783192,3.654655301,86.33214696,65.56594198,34.43405802,,,,1.068784775,609.6180553,638.002677,44,253,0.173913043,15,0.059288538,167,241.6666667,0.687119993,49.33333333,117,Dnaja4_E01F_v2.xls,Dnaja4,24.4575117,8.339616413,
,Dnaja4_E01_hF_M_s3,42.38424351,33.34285822,127.2019742,25.45586398,16.41447869,41.87034266,16.92837953,58.79872219,72.12135999,56.72636111,37.86355086,71.1522789,28.8477211,40.72512429,1.319593047,0.483065312,17.93158593,58.58694784,3.063548829,267.9425428,63.42615714,17.70566569,12.40771306,13.10032361,30.8059893,43.21370236,20.21245478,67.95119809,32.04880191,41.6889453,35.54999393,78.96137256,72.59738955,4.193709478,5.469511807,3.581903821,1.887607985,2.372693528,87.15744665,66.98878235,33.01121765,,,,1.047246785,537.7591489,712.9858815,43,253,0.169960474,14,0.055335968,149.6666667,239.3333333,0.625888727,49.66666667,115.6666667,Dnaja4_E01F_v2.xls,Dnaja4,24.58411562,8.336935708,
,Dnaja4_E01_hF_M_s4,50.46495855,35.98276358,142.0592547,30.88982961,15.68171349,46.99316824,19.57512894,66.56829718,75.81017026,53.57973643,43.07171306,70.61009331,29.38990669,41.90713843,1.511896559,0.648623372,19.12412136,57.41978604,3.444045531,235.6844705,75.44665079,26.14005546,13.26877641,17.1704118,43.31046727,57.35792352,17.90548206,76.23392708,23.76607292,51.81489315,34.91865652,92.14195201,85.83241697,5.771451106,6.062941701,4.040876261,1.241595667,3.426151704,87.11042472,76.43749582,23.56250418,,,,0.993956198,696.7735564,555.5195972,47.5,252.6666667,0.187747036,18,0.071146245,157.3333333,239.3333333,0.657090241,47.33333333,129.6666667,Dnaja4_E01F_v2.xls,Dnaja4,24.6520082,8.333767526,
,Dnaja4_E01_hF_M_s5,41.61259848,33.34664537,127.005988,26.34368008,17.32561235,43.65681576,16.02103301,59.67784878,70.96810172,55.87776043,37.84944089,73.15413785,26.84586215,36.69766733,1.444564825,0.54675971,15.31755017,55.51687831,2.767856426,308.2579803,55.88413537,18.11102236,11.39510117,12.70633653,30.81735889,42.21246006,18.24414271,69.82274579,30.17725421,42.76284771,33.30091422,81.0960068,72.7644193,10.59847184,14.70366467,7.255058573,3.654153355,4.732428115,89.15764197,66.50396583,33.49603417,,,,1.185293812,558.2208012,614.0632627,40.66666667,253,0.160737813,17,0.067193676,117,242.6666667,0.481481481,48,139.75,Dnaja4_E01F_v2.xls,Dnaja4,23.36843142,9.011833762,
