AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR_um,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
29.833333333333336,0.12274976468832477,44.791666666666664,0.18430357285537946,88.2073061310268,8.716685554569832,27.616972629509625,73.72279359302729,65.25874184140666,26.277206406972702,23.22664900290781,19.91780605066564,94.78041905432852,37.11531295395878,61.5203166049872,56.54205628683683,93.6946749471632,14.254352258309503,7.96000548975142,0.9106548507687227,20.290052789012297,0.4226042735446707,99.91666666666667,133.02177468751316,,,,31.463213250915206,44.04622070617851,10.159124791608544,236.625,2.5251506708221094,70.51796017298605,1.980067681335734,45.724422584595004,1309.224704972859,60.33851165208831,196.35600945014482,85.56337356885373,243.04166666666669,39.73088243388166,14.03953831504289,9.574991620359246,69.92757493210931,4.271843831262804,30.07242506789068,87.25823960786056,5.792275423047511,138.68123706154586,35.2830145749095,20.930884996203954,29.60959427503225,42.253713614946264,AAA_E26V.xls,AAA_E26,49.58707517678211,70.39040572496775,,,,
30.229166666666664,0.12455630330362866,47.0625,0.19394555277773604,87.89812120396975,8.117768787110007,30.013650814614483,72.3062176362642,63.636230408645275,27.693782363735806,24.36085517853983,16.738807272761516,95.3979525658375,38.74370103966729,66.28697994135743,55.47800180362007,94.35273905430368,19.695857184450638,11.439801956508298,0.5299225122002974,18.85398310624878,0.38190922073737066,89.75,115.92099815814916,,,,26.820248972328187,39.79017381600523,9.700287304618202,235.8125,2.8627861077449004,67.77175277186508,1.1868869768142156,42.480299246569544,1578.7498966329363,57.66936267753329,217.6726652406085,85.54241083212577,242.58333333333331,40.792552591353854,18.36481370758427,13.30663383874975,68.44653453498009,6.154642955597296,31.55346546501991,88.79645640732303,3.144566271995111,261.32019658055935,60.47168408597823,17.18884572127401,25.332584648131007,34.11504730365445,AAA_E27V.xls,AAA_E27,50.582907050591075,74.667415351869,,,,
28.625,0.11877706783909335,45.72916666666667,0.18989596006126835,91.35943768878646,10.122069830144657,33.2554277033272,71.99788711435204,66.3911864042207,28.00211288564795,25.659373631822998,20.197996249494004,97.30185457006941,36.01024667041135,62.61969320336221,56.20824291990535,96.57917957905794,28.146402987692674,16.044831412886534,0.6073425610172988,20.699819823271163,0.36222338481043703,85.5,128.25315416278318,,,,31.117919573367153,45.54075072136562,10.544991409383675,234.64583333333331,2.8078755276109497,68.71365429695098,1.3268277654638827,44.810310562269585,1638.4973680633575,56.11905485992599,187.81494802076142,84.22324310744771,239.3125,36.89082836461422,27.589088346799848,19.37037376499569,68.69096806511668,8.932985011826101,31.309031934883308,87.77494055673762,3.656060619115289,219.28319351830817,57.39806851985033,20.90696682758819,29.763993828813334,43.397264357329846,AAA_E28V.xls,AAA_E28,47.80668746936278,70.23600617118667,94.625,168.875,,
29.309523809523814,0.12087890972291815,47.3095238095238,0.19513844905347327,88.84748223802337,7.7320806279707694,29.198235097670334,70.48791257030068,62.9434412587785,29.512087429699307,26.31925991599626,16.107690729479156,95.18528515278474,37.94632931503027,66.22121814320283,54.535898197898526,94.73335494386475,22.43932099779645,10.91087384755049,0.6156474921925564,21.19558948858245,0.4045003640159854,95.80952380952381,119.34021658654102,,,,25.547969149271346,39.498860553340926,8.056827915370969,237.16666666666669,2.630735336003326,66.24316118544132,1.3792137920028604,41.798472993034224,1511.6265005243824,57.281008640312336,221.20771373096048,86.64102180085511,242.85714285714286,39.61613680448996,20.939681245066087,12.94762273664413,67.43029981326954,6.2009214851184,32.569700186730444,87.86899680426563,3.6512917298903247,222.32706036849686,57.55503120766813,17.353784800627135,26.139882354196043,35.486045979909555,AAA_E29V.xls,AAA_E29,48.88937638481418,73.86011764580395,92.86111111111113,186.28571428571428,,
31.208333333333332,0.12890547858414753,48.375,0.19983455514368184,91.4283147598551,10.452417824216312,36.17040368608057,68.18570073185083,62.364761035137576,31.814299268149178,29.089603400740913,17.076479086556553,95.55627425543608,35.40386171869308,65.12648205669075,52.323540383470174,95.66502484332823,19.292305557005708,8.698024343213309,0.5432933281522391,18.86818924063178,0.3398756324384069,79.04166666666666,266.1132108499158,,,,28.702365120169915,44.2824644770367,11.146374719952757,233.125,3.3248116858044643,64.97719718289557,1.3491992411433666,41.397595822521524,1690.9401878608173,53.276468683048705,190.31161890996918,83.05310379616718,242.16666666666666,36.37140698519785,16.760264174116436,11.192731727384352,63.43895273195671,6.513632704237112,36.56104726804329,88.328897235337,3.428822564836827,240.7288559288829,54.82206541661446,17.81799446214748,27.335568273203883,37.90735046096338,AAA_E30V_v2.xls,AAA_E30,47.159202720748084,72.66443172679612,81.6875,164.8125,25.798942553970193,24.06270665316474
23.229166666666664,0.09548138798053873,38.0625,0.15646043264894657,77.10632901127124,7.0257518868782824,40.99588528993351,51.02795006894681,40.32577886169187,48.97204993105319,37.72015814335404,7.606668906557805,90.39225720342709,25.00048020595183,68.84414534309526,33.30002697481359,88.50319646534152,27.951450445965666,11.612784496350258,0.3846388571314497,13.560279135275652,0.336822640833647,80.04166666666667,247.99187093073377,,,,17.584391930584516,37.635515593758946,8.401634396086497,237.79166666666669,2.79767495960599,46.26643560303599,1.3423124039169287,27.724596568767005,1479.9957665911147,36.743860171358676,225.94893028329935,81.56648419342312,243.25,27.85892078310762,31.21315020358007,15.769378084101511,50.15812626135059,15.546152450965113,49.84187373864941,79.99059785039664,2.9253262928405337,301.90370256818994,46.12846119086148,9.18275753449802,19.201999787182057,24.18479061185769,AAA_E31V_v2.xls,AAA_E31,37.08367806853797,80.79800021281794,55.895833333333336,212.14583333333331,,
27.020833333333336,0.11126790922576249,42.5625,0.17529870246509982,89.303545601589,10.153197650687638,34.26633750464363,70.78192517479235,63.42563928286921,29.21807482520765,26.168172422283625,18.53146952817387,97.10934800954405,34.70309234772022,62.71078897062159,53.234561875894094,95.79473942862136,31.61101061832798,17.898854525477716,0.5884172549225966,19.23642880244342,0.4503469456126846,106.33333333333333,247.1070745729663,,,,30.21993830986588,45.75950384354259,10.749592621355196,236.83333333333331,2.969802405784248,66.71835794582991,1.3305489311529373,43.40511697501771,1700.2063418020984,56.1616936758261,185.96894752016246,84.13560471802279,242.70833333333334,36.0698176716206,32.121610531258185,22.320774107401697,70.35439233044809,9.552944298423387,29.645607669551914,86.92349514582061,3.486350318893011,234.37483045792345,55.52031287122273,20.091876004205513,29.89510856156537,43.2120749194562,AAA_E32V_v2.xls,AAA_E32,46.6264819416244,70.10489143843463,84.0625,210.5625,29.806430271492268,30.84671399553761
31.958333333333336,0.13212428939657817,55.875,0.23103627689655098,87.7707848283118,9.995089612043826,29.567267687102433,75.19631869949748,65.74339394165584,24.80368130050253,21.727786429765477,21.103873407964365,94.75997050547896,35.81431589194549,59.83574271856004,55.5450007394434,93.56073362837263,29.23936310851405,15.60867408255031,0.6256498703047958,18.04193406920873,0.437250486116306,101.71428571428571,270.3507977980977,,,,33.4633377881518,47.541389329166876,10.96509879830688,233.75,3.1931914312994927,70.58555836685878,1.3379967531712804,46.55419731042408,1823.2036653739042,59.89266877232446,179.07409445140698,84.29233415498948,241.91666666666666,38.41180032553984,28.649665739076983,19.50076294711491,73.61337798128586,7.01941822438632,26.386622018714128,87.8995788860658,3.26895417534194,254.17902855731754,54.87478143649692,22.522836253989404,31.833723484156337,47.17471906526426,AAA_E33V_v2.xls,AAA_E33,48.062722112869366,68.16627651584365,77.1190476190476,202.72916666666669,29.475642479835408,29.62004334254498
25.791666666666664,0.10642977534298961,45.625,0.1882882969279075,88.65099938818453,8.770529171012067,35.77011934604556,64.73158789993651,57.44721696300241,35.268412100063486,31.324961928071787,14.673623434670645,95.84252079989938,33.85486647930391,66.51178711250182,48.57720901295942,95.20772212371286,21.469836549779707,10.87889356462478,0.5708105869920038,17.897253530158736,0.36828327113237264,86.75,251.5217588532836,,,,24.890834544665218,41.35711817386777,9.355413440798383,235.6875,2.686332001273013,60.529855540398955,1.4990772350753616,38.15549080430264,1997.2111218444722,51.57921853227573,206.89229665682873,84.1559979382085,242.5,35.26727861166596,22.884331463697556,13.253260067030762,63.379707031336615,8.411745576837218,36.620292968663385,86.56119724726167,3.4289950353025054,239.548838448885,56.63134293260047,15.781126068206321,25.513116112076254,34.83822141931653,AAA_E34V_v2.xls,AAA_E34,44.748729472192636,74.48688388792377,86.3809523809524,184.625,29.97777670160182,26.664635098635078
25.208333333333336,0.10384505210759436,40.83333333333333,0.168227848770873,85.29862867641032,8.457285351808622,38.23199154828343,61.73711504662523,52.97155314033447,38.26288495337477,32.55266501868993,12.562332559028388,95.30700057124055,31.23364915653717,69.16745245379083,44.51426778852584,94.12588566209939,10.055647430163102,4.291064176035849,0.471600513272616,19.773724839731912,0.36292705932244057,85.5,277.7525737594431,,,,21.73567964414087,39.50034881166792,9.099934602800488,236.25,2.9718941378522636,56.628905928770216,1.334709116213531,34.97385431040422,1642.8342941379346,46.082046475350886,217.68030400555142,83.04877424106583,242.75,33.30730104048763,9.62259699770747,5.357454642852458,58.347458791900145,4.208300425389256,41.652541208099855,83.31901231721304,3.7539187189617964,215.17704637310257,56.26147860066493,13.318802692038215,22.54912305273374,29.807461332333485,AAA_E35V_v2.xls,AAA_E35,43.310103236732004,77.45087694726627,63.27083333333334,142.75,21.065230203068705,20.10393508769871
25.1875,0.10464851263514095,42.5,0.17663197650879076,86.12345426350635,9.338156300016706,37.5993841775059,64.15516728429519,55.32718075733227,35.844832715704825,30.853751244761128,13.63360166723054,94.79057195885503,32.4330470484243,66.2630051825505,46.06664871565484,93.67977397469859,9.268178123626726,4.170467848819589,0.5372372743457731,20.076842016102603,0.42947770185733003,101.52083333333334,282.7152953775137,,,,24.684046812469294,42.01414801851925,10.274920734557357,236.8125,2.9257174643080077,59.34778925848807,1.4749786866838734,37.07175578211769,1814.5457333298027,49.62166978977697,199.11163288915355,82.69843340394578,240.77083333333334,34.45545322494945,8.385661165243487,5.2117445530500355,63.7620853282411,3.169814330412162,36.2379146717589,84.94225171442369,3.3834739625564265,239.6598022426203,59.005087188733555,14.795722305747315,24.71258142246503,33.18634471111304,AAA_E36V_v2.xls,AAA_E36,44.552066952740745,75.28741857753498,67.33333333333334,173.72916666666669,23.214889086490228,28.266378859142673
26.604166666666664,0.11033660630215131,44.416666666666664,0.1842713392600567,82.52964175850619,8.25115494473987,34.33319385166664,63.77943433763153,52.593394975110094,36.220565662368465,29.93655883249034,13.220350949218224,92.54412462352752,31.214053442746533,63.144928166496996,44.36045217350954,91.32353456068847,17.59849261013764,9.89380640593073,0.5544370320548684,19.73013976391811,0.3915880548695514,93.0,259.964705251692,,,,24.01235779298213,41.38236218978752,9.618363556450998,237.625,3.0384333905900034,58.37071506907895,1.5550371485834669,36.53743422252831,1707.476967086227,50.0169936438398,203.3570638971741,83.61639858171692,241.58333333333331,34.289146392602156,19.504067274998043,12.805543441619749,60.10591429913609,8.505779429044638,39.89408570086391,85.73855723912828,3.3729539520763026,246.97721815709625,57.68413045143748,14.70415337597768,24.998760771504465,33.5481546153571,AAA_E37V_v2.xls,AAA_E37,43.666561693101265,75.00123922849552,73.14583333333334,177.125,21.57904630503207,22.85586191534648
