Sample Name,Sample Number,TV,BV,BS,BV/TV,BS/TV,BS/BV,Conn.D,SMI,Tb.N,Tb.Th,Tb.Sp,Tb.Th.SD,Tb.Sp.SD,DA,BMD,TMD,exp_name,gene_symbol,Gender
Alg3_E01_F03_CV,1859,2.4826,0.5562,20.4086,0.2241,8.220655764118263,38.4889,137.9623,0.8588,4.1492,56.300000000000004,241.9,14.4,117.8,1.8262,157.7921,813.208,Alg3_E01.xlsx,Alg3,Female
Alg3_E01_F04_CV,1860,2.2866,0.5065,18.4741,0.2215,8.079288025889968,38.6495,136.6655,1.1905,4.1459,57.8,238.2,15.100000000000001,120.39999999999999,1.926,158.3699,818.151,Alg3_E01.xlsx,Alg3,Female
Alg3_E01_F05_CV,1862,2.1725,0.5399,18.923,0.2485,8.7102416570771,36.6036,149.8298,0.8468,4.2447,59.1,236.8,15.9,120.6,1.7868,186.936,844.535,Alg3_E01.xlsx,Alg3,Female
Alg3_E01_F06_CV,1863,2.0037,0.4921,16.6729,0.2456,8.321056046314318,35.5364,127.5142,0.9784,3.9956,61.400000000000006,248.1,17.2,135.1,1.8432,185.9731,850.954,Alg3_E01.xlsx,Alg3,Female
Alg3_E01_F07_CV,1864,1.9239,0.4733,16.3725,0.246,8.510057695306408,36.3514,143.8469,0.9312,4.1912,60.199999999999996,235.3,15.9,109.3,1.7683,188.1557,848.964,Alg3_E01.xlsx,Alg3,Female
Alg3_E01_F08_CV,1865,2.7283,0.6494,22.8287,0.238,8.367371623355204,36.6323,128.2865,0.8945,4.2911,60.1,229.7,15.8,104.5,1.8007,181.6721,836.703,Alg3_E01.xlsx,Alg3,Female
Cacna1c_E01_F01_CV,2313,2.2173,0.5231,18.1951,0.2359,8.20597122626618,36.7419,129.7733,1.292,4.5458,61.699999999999996,210,18.9,76.30000000000001,1.8691,188.0915,864.114,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F02_CV,2314,2.0604,0.5415,20.2115,0.2628,9.809503009124443,38.9368,185.1591,0.8592,5.0828,57.1,187.1,16.400000000000002,80.9,1.8804,202.7919,788.237,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F03_CV,2315,2.3929,0.603,21.239,0.252,8.8758410297129,37.0236,159.7412,0.9088,4.4569,58.2,220.5,14.3,110.3,1.8592,196.3083,844.727,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F04_CV,2316,2.3925,0.5161,19.2642,0.2157,8.051912225705328,39.397,122.3593,1.1715,4.6073,56.2,211.9,15.2,75.7,1.9346,166.7792,833.943,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F05_CV,2318,2.5692,0.5077,20.314,0.1976,7.906741398100576,42.9844,144.2081,1.4869,4.211,53.6,234.1,14.7,124.39999999999999,1.815,150.0247,819.564,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F06_CV,2319,2.1017,0.4957,17.7619,0.2359,8.451206166436695,37.6251,132.1545,0.9528,4.3641,58.4,225.5,15.6,107.89999999999999,1.8968,177.4354,834.842,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F07_CV,2320,2.4191,0.5301,20.0909,0.2191,8.30511347195238,40.2637,134.3483,1.2833,4.8809,55.599999999999994,196.39999999999998,14.7,66.3,1.9719,169.668,840.17,Cacna1c_E01.xlsx,Cacna1c,Female
Cacna1c_E01_F08_CV,2321,2.2426,0.5346,18.4362,0.2384,8.220904307500223,36.1383,125.9684,0.9021,4.3071,60,229.6,15.4,101.2,1.724,184.2399,852.174,Cacna1c_E01.xlsx,Cacna1c,Female
Chn1_E01_F01_CV,5379,1.9798,0.4262,16.6216,0.2153,8.395595514698455,42.1948,168.4491,1.3549,4.623,53.6,208.3,14.9,78.8,1.9345,167.8063,783.936,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F02_CV,5380,1.9645,0.4374,16.5086,0.2227,8.403461440570121,40.1862,156.2707,1.0682,4.458,54.699999999999996,219.79999999999998,15.299999999999999,90.30000000000001,1.8715,171.9147,802.039,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F03_CV,5381,2.3169,0.4314,17.488,0.1862,7.548016746514739,43.7194,152.7915,1.4234,3.7714,53,263.7,14.6,158.9,1.6318,133.206,756.076,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F04_CV,5382,2.3827,0.5673,20.5816,0.2381,8.637931758089564,37.8439,152.1414,0.8488,4.3396,57.8,229.6,14.3,115.5,1.7934,176.2157,787.082,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F05_CV,5359,2.2931,0.5093,19.9177,0.2221,8.685927347259168,41.5499,162.2231,1.216,4.698,54.4,211.5,13.799999999999999,93.10000000000001,1.7878,173.7122,782.01,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F06_CV,5360,2.3895,0.4469,18.3206,0.187,7.667127014019669,43.9954,143.9639,1.3727,4.2226,52.3,238.5,14.8,109.8,1.7416,136.4799,776.233,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F07_CV,5361,2.3177,0.5578,20.3822,0.2407,8.794149372222464,38.5544,181.6484,1.0037,4.341,57.6,230.5,14.9,109.3,1.7498,183.1486,790.356,Chn1_E01.xlsx,Chn1,Female
Chn1_E01_F08_CV,5362,2.1457,0.4424,17.1715,0.2062,8.002749685417346,42.1268,156.0125,1.4624,4.3437,53.8,230.7,14.8,111.10000000000001,1.6969,157.086,784.578,Chn1_E01.xlsx,Chn1,Female
Clcnkb_E01_F01_CV,5943,2.1175,0.4965,17.9859,0.2345,8.493931523022432,38.3828,150.412,1.1135,4.4075,57.8,220.6,15.100000000000001,100.2,1.8464,182.1857,847.809,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F02_CV,5944,2.2287,0.5091,18.4502,0.2284,8.278458294072777,38.2475,129.8978,1.0777,4.2938,57.5,226.20000000000002,15,104.3,1.9332,177.3712,836.382,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F03_CV,5945,1.9865,0.4605,16.7155,0.2318,8.414548200352378,38.6065,146.2378,1.0801,4.0813,56.5,241.9,14.8,137.6,1.9404,174.7393,840.362,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F04_CV,5946,2.2934,0.5431,19.704,0.2368,8.591610708991018,38.0041,151.5201,1.0227,4.3452,59.6,224,16.5,96.8,1.9034,183.0202,853.394,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F05_CV,5948,2.4727,0.5451,20.7299,0.2205,8.383507906337202,40.1551,157.4202,1.1121,4.1245,56,242.79999999999998,15.2,140.8,1.8364,163.5695,822.773,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F06_CV,5949,2.3676,0.5569,21.8666,0.2352,9.23576617671904,41.443,167.8919,0.9888,4.9843,53.6,193,14.200000000000001,70.6,1.969,182.3783,811.411,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F07_CV,5950,2.1837,0.507,18.4156,0.2322,8.43320968997573,38.3144,144.8202,1.0963,4.4357,58,223.70000000000002,15.2,101.1,1.777,177.628,837.602,Clcnkb_E01.xlsx,Clcnkb,Female
Clcnkb_E01_F08_CV,5951,2.0961,0.5097,18.2053,0.2432,8.685320356853206,37.5897,141.6945,0.9481,4.419,57.9,220.9,16,96.10000000000001,1.9453,190.7877,853.907,Clcnkb_E01.xlsx,Clcnkb,Female
Crcp_E01_F01_CV,814,2.1557,0.4926,18.2656,0.2285,8.473164169411328,39.4358,148.2094,1.1494,4.4661,56.2,221.6,14.6,100.2,1.9239,176.6651,822.388,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F02_CV,815,1.4729,0.3005,11.1503,0.204,7.5703034829248415,39.9058,117.4592,1.303,4.3929,56.2,226.8,15.4,85.4,1.8505,158.9476,814.621,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F03_CV,816,1.9962,0.4519,17.337,0.2264,8.685001502855425,40.9013,158.052,1.2088,4.8473,54.199999999999996,199.5,14.7,70.2,2.0489,173.9047,811.668,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F04_CV,817,2.0141,0.4784,17.1719,0.2375,8.525842808202174,38.1022,148.4563,1.0777,4.4155,57.5,224.70000000000002,15.7,108.3,1.96,182.2499,819.114,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F05_CV,819,1.9458,0.468,17.7338,0.2405,9.113886319251721,40.2202,169.3358,1.0849,4.7274,55,205.4,14.9,94.2,1.9475,186.2299,821.81,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F06_CV,820,2.3334,0.5322,18.8911,0.2281,8.09595440130282,37.6762,129.8556,1.1069,4.3475,58.6,224.39999999999998,16,90.89999999999999,1.8351,178.5909,840.619,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F07_CV,821,2.2325,0.4799,17.6339,0.215,7.898723404255319,39.0032,126.4268,1.1294,4.1737,56.5,235,15.4,92.8,1.969,167.1644,838.372,Crcp_E01.xlsx,Crcp,Female
Crcp_E01_F08_CV,822,2.3472,0.5209,19.8298,0.2219,8.448278800272664,40.5297,141.235,1.1356,4.6387,54.5,213.9,14.4,82.8,1.9043,171.9147,807.174,Crcp_E01.xlsx,Crcp,Female
Ebf1_E01_F01_CV,1642,2.0203,0.4261,16.1536,0.2109,7.995644211255754,40.3705,131.2927,1.1318,4.5678,54.4,213.7,14.6,79.69999999999999,2.1679,162.9918,816.354,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F02_CV,1643,2.2927,0.5425,20.1851,0.2366,8.804073799450428,39.2825,169.2319,1.0448,4.6104,56.7,216,14.8,100,1.8375,181.5438,786.119,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F03_CV,1644,1.906,0.5283,18.3458,0.2772,9.625288562434418,36.154,160.9388,0.4202,4.8399,57.8,204.1,15,85.9,1.972,210.1099,794.528,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F04_CV,1645,1.836,0.473,17.3184,0.2576,9.432679738562092,38.3259,157.95,0.5546,4.5164,55.4,217.5,14,97.9,1.9341,195.6022,791.639,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F05_CV,1647,1.7641,0.4593,15.6355,0.2604,8.863159684825124,35.3748,140.2976,0.7339,4.6124,61.1,204.5,16.1,76.89999999999999,2.0796,209.2112,860.84,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F06_CV,1648,1.9997,0.4864,17.0094,0.2433,8.505975896384458,36.6632,122.5171,0.8658,4.409,58.5,219.79999999999998,15,94.7,1.8405,191.7505,824.507,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F07_CV,1649,2.2436,0.6887,23.572,0.3069,10.506329113924052,35.1246,169.5941,0.3288,5.4519,60,172.1,15.4,65,1.8529,239.3822,807.945,Ebf1_E01.xlsx,Ebf1,Female
Ebf1_E01_F08_CV,1650,1.9899,0.5176,17.2814,0.2601,8.684557012915223,34.8835,134.0518,0.648,4.6002,60.8,217.79999999999998,15.100000000000001,95.3,1.8006,205.488,837.602,Ebf1_E01.xlsx,Ebf1,Female
Ednra_E01_F01_CV,3584,2.7553,0.6453,24.8333,0.2342,9.012920553115814,40.3929,187.1815,1.0945,4.6772,56.599999999999994,212.60000000000002,15.5,94.8,1.8166,185.588,801.204,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F02_CV,3585,2.4193,0.5788,20.6294,0.2392,8.527011945604102,37.2484,142.809,0.8735,4.3305,59.5,229.1,15.6,108.10000000000001,1.9142,184.1115,827.074,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F03_CV,3586,2.6946,0.6287,22.6833,0.2333,8.418058338900023,37.7983,133.0425,1.0131,4.3058,59,227.1,15.9,94.60000000000001,1.7712,179.8105,817.766,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F04_CV,3587,2.2532,0.5318,18.689,0.236,8.294425705663057,36.8138,134.3626,0.9764,4.0465,59.7,244.2,16.1,131.20000000000002,1.8064,178.6551,836.447,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F05_CV,3589,1.6081,0.3881,14.93,0.2413,9.284248492009203,40.9564,179.7127,1.0388,5.0204,53.199999999999996,191.3,14.3,66.9,1.9859,187.578,831.889,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F06_CV,3590,1.6649,0.3426,13.9083,0.2058,8.35383506516908,44.0972,190.1013,1.4695,4.9257,52,201.5,14.8,77,1.8227,162.1573,802.681,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F07_CV,3591,2.2719,0.5649,19.7166,0.2486,8.678462960517628,36.6539,154.9364,0.9094,4.1444,59.9,235.8,16,115.1,1.704,188.0273,830.348,Ednra_E01.xlsx,Ednra,Female
Ednra_E01_F08_CV,3592,2.1551,0.4335,17.0615,0.2012,7.916802004547352,42.0182,133.6335,1.408,4.4473,54.800000000000004,222.1,15.9,87.2,1.8269,157.4712,821.361,Ednra_E01.xlsx,Ednra,Female
Hesx1_E01_F01_CV,1108,2.0517,0.5158,18.2572,0.2514,8.898571915972122,37.1079,154.3815,0.935,4.5863,58.8,209.60000000000002,15.5,89.89999999999999,2.0065,193.4838,832.659,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F02_CV,1109,1.9746,0.4622,16.6643,0.2341,8.439329484452548,38.1132,140.7871,0.9735,4.3829,57.2,219.6,14.200000000000001,83.9,1.9629,179.1686,818.023,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F03_CV,1110,2.1837,0.5029,17.3631,0.2303,7.951229564500618,36.1218,118.608,0.9411,3.9728,60.3,250.1,15.7,117,1.8201,181.4796,849.542,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F04_CV,1111,2.2504,0.5525,19.1505,0.2455,8.509820476359758,36.1415,131.977,0.8166,4.7032,59.2,209.2,15.4,77,1.8673,188.2841,833.622,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F05_CV,1113,2.1804,0.5081,18.2074,0.233,8.350486149330397,37.7302,145.8462,0.9924,4.4224,58.2,225.1,16.7,92.8,1.8416,183.3412,838.308,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F06_CV,1114,2.3657,0.6025,21.1682,0.2547,8.947964661622352,36.5883,152.3831,0.8745,4.6946,59.8,208.5,16.400000000000002,87.4,1.8575,199.518,838.051,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F07_CV,1115,2.0963,0.5182,17.752,0.2472,8.46825358965797,35.8667,129.9922,0.9342,4.4437,60.3,219.4,16.2,94.89999999999999,1.8017,192.3925,852.302,Hesx1_E01.xlsx,Hesx1,Female
Hesx1_E01_F08_CV,1116,2.3244,0.5861,20.7854,0.2522,8.942264670452591,36.868,149.9299,0.8136,4.4997,59.8,217.79999999999998,16.2,102.7,1.8101,195.0886,826.689,Hesx1_E01.xlsx,Hesx1,Female
Il6st_E02_F01_CV,696,2.1524,0.5181,19.0052,0.2407,8.829771417952053,38.8385,183.5196,0.9461,4.3287,56,234.9,14.4,120.3,1.7538,178.1415,782.716,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F02_CV,697,1.9739,0.4274,17.0166,0.2165,8.620801459040479,42.8694,198.9749,1.1917,4.6889,52.5,216,14.9,87.5,1.7141,166.0089,777.645,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F03_CV,698,1.8866,0.4295,15.6685,0.2277,8.305152125516802,39.1432,150.7989,1.0723,4.4509,55.9,228.3,15.7,107.30000000000001,1.7324,173.4554,808.522,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F04_CV,699,1.9394,0.4832,18.0152,0.2492,9.289058471692275,39.726,214.7568,0.9876,4.8057,55.1,207.7,14.5,91,1.7582,189.568,779.699,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F05_CV,701,2.1243,0.5428,20.1303,0.2555,9.476203925999153,39.2209,190.4141,0.9488,5.0466,55.800000000000004,194,14.5,84.7,1.8816,200.6735,797.866,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F06_CV,702,2.278,0.5686,20.6175,0.2496,9.050702370500439,37.9932,160.6688,0.8466,4.6904,57.2,206.6,13.899999999999999,85.9,1.9313,195.0244,827.138,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F07_CV,703,1.9711,0.5107,19.0906,0.2591,9.68525188980772,39.2695,182.6427,0.7809,5.0608,54.9,192,13.899999999999999,80,1.9355,199.6464,791.96,IL6st_E01.xlsx,IL6st,Female
Il6st_E02_F08_CV,704,2.1463,0.6103,20.1613,0.2843,9.393514420164935,34.4509,170.5257,0.5196,4.7593,60.6,205.4,15.299999999999999,94.2,1.75,217.8132,808.972,IL6st_E01.xlsx,IL6st,Female
Jun_E01_F01_CV,2799,2.4443,0.5946,20.8908,0.2433,8.546741398355357,36.7752,134.8009,0.8954,4.4324,59.7,221.29999999999998,16.1,111.4,1.8731,189.0544,854.036,Jun_E01.xlsx,Jun,Female
Jun_E01_F03_CV,2801,2.2168,0.4776,18.5903,0.2154,8.386097076867555,41.1762,156.7603,1.2022,4.4343,55.199999999999996,222.8,16.1,95.8,1.8903,162.2857,825.213,Jun_E01.xlsx,Jun,Female
Jun_E01_F02_CV,2800,2.3414,0.5336,19.0246,0.2279,8.125309643802852,37.2702,130.3704,0.9506,3.7874,59.5,265.5,16.2,148,1.9974,167.6138,849.093,Jun_E01.xlsx,Jun,Female
Jun_E01_F04_CV,2802,2.1332,0.4027,15.7454,0.1888,7.381117569848116,41.7155,120.4741,1.3935,4.0588,55.5,243.2,15.5,91.6,1.8578,141.3586,808.522,Jun_E01.xlsx,Jun,Female
Jun_E01_F05_CV,2804,2.0265,0.4859,17.3602,0.2398,8.566592647421663,37.8704,149.7631,0.9998,4.646,57.6,209.60000000000002,16,86.7,1.9162,184.4967,848.258,Jun_E01.xlsx,Jun,Female
Jun_E01_F06_CV,2805,2.1977,0.4695,17.0545,0.2136,7.760158347363152,38.629,127.4071,1.2971,4.1767,58.6,235.5,15.8,105.30000000000001,1.8637,163.1202,858.401,Jun_E01.xlsx,Jun,Female
Jun_E01_F07_CV,2806,1.8838,0.4479,15.2602,0.2378,8.100753795519694,36.0502,128.8608,0.9741,3.8408,60.3,262.2,16.2,142.1,1.9179,176.3441,875.284,Jun_E01.xlsx,Jun,Female
Jun_E01_F08_CV,2807,2.1388,0.5112,19.7501,0.239,9.234196745838789,40.918,185.3814,1.0709,4.9046,54.6,198.7,14.6,82.60000000000001,1.9554,183.4696,839.913,Jun_E01.xlsx,Jun,Female
Kif16_E01_F01_CV,2017,2.5027,0.4984,18.7571,0.1991,7.494745674671355,40.0529,113.6775,1.3892,4.0806,56.599999999999994,237.3,15.100000000000001,91.89999999999999,1.8613,150.0889,812.117,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F02_CV,2018,2.1616,0.5526,19.6043,0.2557,9.069346780162842,37.1742,156.8254,0.9632,4.7529,58.9,199.8,15.5,80.9,1.8989,192.6493,829.899,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F03_CV,2019,2.0988,0.5847,19.9437,0.2786,9.502429959977128,35.377,159.3778,0.5659,4.5213,60.400000000000006,215,16.299999999999997,123.2,1.8761,215.5022,846.589,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F04_CV,2020,1.9042,0.4814,17.5852,0.2528,9.2349543115219,38.6666,173.6959,1.0702,5.0498,56.800000000000004,190,14.7,77.10000000000001,1.8965,192.7135,822.452,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F05_CV,2022,2.3238,0.5528,19.9998,0.2379,8.606506584043379,38.0891,159.007,1.0265,4.2717,58.1,230.5,14.8,108.2,1.6959,177.6922,804.478,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F06_CV,2023,2.4258,0.6918,23.2176,0.2852,9.571110561464259,34.6015,175.8181,0.5021,4.5788,61.5,220.20000000000002,15.8,120.1,1.8421,217.5564,828.679,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F07_CV,2024,2.4529,0.5542,19.9978,0.2259,8.152717191895308,37.8403,121.3886,1.1027,4.1581,58.6,236,15,106.7,1.8034,175.8947,845.883,Kif16_E01.xlsx,Kif16,Female
Kif16_E01_F08_CV,2025,2.4364,0.5468,19.8609,0.2244,8.151740272533246,38.1876,133.4962,1.0272,4.0619,58.5,241.10000000000002,15.5,117,1.8378,176.0231,836.061,Kif16_E01.xlsx,Kif16,Female
Lox_E01_F01_CV,2648,2.6116,0.5645,21.0211,0.2161,8.049126971971205,39.6007,142.8244,1.4188,4.3754,58.4,223.3,17.4,100.4,1.7234,168.1915,827.267,Lox_E01.xlsx,Lox,Female
Lox_E01_F02_CV,2649,2.5752,0.6763,24.042,0.2626,9.335973904939422,36.9097,168.1441,0.7939,4.7891,59.5,206.5,16.299999999999997,101.7,1.8492,198.9402,808.073,Lox_E01.xlsx,Lox,Female
Lox_E01_F03_CV,2650,2.4646,0.4833,17.9343,0.1961,7.276758906110525,39.3268,107.1153,1.3408,3.645,57.6,275.4,15.6,153.29999999999998,1.8408,141.2302,838.822,Lox_E01.xlsx,Lox,Female
Lox_E01_F04_CV,2651,2.3015,0.4727,17.6015,0.2054,7.64783836628286,39.3692,119.7053,1.1511,3.8327,57.3,261.1,16.5,141.4,1.8256,147.5854,842.737,Lox_E01.xlsx,Lox,Female
Lox_E01_F05_CV,2653,2.4718,0.5695,19.9195,0.2304,8.058702160368961,36.6766,122.7845,1.0172,4.1143,60.3,240,15.9,111.8,1.8511,182.1857,857.438,Lox_E01.xlsx,Lox,Female
Lox_E01_F06_CV,2654,2.2851,0.5128,18.4352,0.2244,8.067568158942715,38.4008,144.4147,1.2425,4.2495,57.6,233.2,15.2,106.2,1.7574,172.0431,826.368,Lox_E01.xlsx,Lox,Female
Lox_E01_F07_CV,2655,2.4096,0.5218,19.0397,0.2165,7.90160192563081,38.6195,132.5947,1.1957,3.9232,57.4,252.7,14,128.6,1.878,163.4412,833.494,Lox_E01.xlsx,Lox,Female
Lox_E01_F08_CV,2656,2.45,0.519,19.1145,0.2118,7.801836734693877,38.8199,127.7575,1.2415,4.0594,58.2,245.10000000000002,15.8,128.5,1.9304,161.1302,863.279,Lox_E01.xlsx,Lox,Female
Lrp1_E01_F01_CV,1957,2.6717,0.6223,21.1377,0.2329,7.911704158401018,35.5287,113.2254,0.871,3.8808,60.699999999999996,254,15.6,128,1.8309,180.9018,835.355,Lrp1_E01.xlsx,Lrp1,Female
Lrp1_E01_F02_CV,1958,2.4522,0.613,21.6716,0.25,8.837615202675149,36.7808,158.2283,0.7681,4.4929,59.7,220.6,15.6,96.19999999999999,1.666,192.3925,785.99,Lrp1_E01.xlsx,Lrp1,Female
Lrp1_E01_F03_CV,1959,2.5757,0.578,20.1329,0.2244,7.816477074193423,36.2818,102.9833,1.0557,4.0317,61.3,245.79999999999998,17.2,115.1,1.9981,173.4554,851.917,Lrp1_E01.xlsx,Lrp1,Female
Lrp1_E01_F04_CV,1960,2.311,0.544,19.3413,0.2354,8.369234097793164,37.4215,147.7725,1.1279,4.3444,59.9,225.3,16.1,95.5,1.7609,179.3612,845.819,Lrp1_E01.xlsx,Lrp1,Female
Lrp1_E01_F05_CV,1962,2.1147,0.5143,18.2951,0.2432,8.65139263252471,37.6174,155.9305,1.0492,4.4815,59.5,221.1,16.400000000000002,104.7,1.9227,189.0544,833.75,Lrp1_E01.xlsx,Lrp1,Female
Lrp1_E01_F06_CV,1963,2.4794,0.5705,20.3279,0.2301,8.198717431636686,37.5079,128.8614,1.1606,4.2945,59.8,226.70000000000002,16.5,91,1.8462,179.3612,836.639,Lrp1_E01.xlsx,Lrp1,Female
