Sample Name,Sample Number,TV,BV,BS,BV/TV,BS/TV,BS/BV,Conn.D,SMI,Tb.N,Tb.Th,Tb.Sp,Tb.Th.SD,Tb.Sp.SD,DA,BMD,TMD,exp_name,gene_symbol,Gender
Clcnkb_E01_M02_CV,5954,2.1283,0.6266,21.1717,0.2944,9.947704740872998,35.3089,183.3621,0.8841,5.2676,62.4,178.5,17.4,83.1,1.7859,225.9016,868.8,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M03_CV,5955,2.0337,0.5007,19.4911,0.2462,9.584058612381373,41.3754,194.2275,1.1837,5.1648,53.8,186.4,14.8,84.9,1.7715,194.8318,823.672,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M04_CV,5956,2.3693,0.6243,23.7648,0.2635,10.030304309289665,40.0785,206.1749,1.044,5.5832,55.9,168.9,15.100000000000001,61.5,1.8008,206.9644,813.208,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M05_CV,5958,2.4426,0.6852,25.8571,0.2805,10.585892082207483,39.3199,215.5489,0.8777,5.7427,57,165.20000000000002,16.8,66.8,1.8494,221.0228,836.767,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M06_CV,5959,2.1565,0.5599,22.1185,0.2596,10.256665893809414,41.8221,202.4079,1.0566,5.7338,53.199999999999996,165.6,14.7,66,1.8774,201.7648,801.718,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M07_CV,5960,2.266,0.5597,22.3538,0.247,9.8648720211827,42.35,208.7384,1.1938,5.2908,53.6,179,14.4,76.2,1.8045,191.4296,822.902,Clcnkb_E01.xlsx,Clcnkb,Male
Clcnkb_E01_M08_CV,5961,2.4201,0.7537,25.9291,0.3114,10.714061402421386,35.5913,192.5516,0.5788,5.6086,61.3,168.2,17.9,72.6,1.9924,251.3864,896.981,Clcnkb_E01.xlsx,Clcnkb,Male
Crcp_E01_M01_CV,824,1.9061,0.4969,18.9647,0.2607,9.949477991710824,40.7254,197.7892,1.0968,5.4865,54.1,171.6,14.7,61,1.8082,208.3125,805.184,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M02_CV,825,2.392,0.7416,25.5375,0.31,10.67621237458194,35.6304,192.3068,0.6402,5.7028,60.400000000000006,158.1,15.5,57.8,2.1886,247.1496,847.937,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M03_CV,826,1.867,0.4516,17.6646,0.2419,9.46148901981789,42.0451,172.4664,1.1573,5.3568,52.6,175.8,14.4,58,1.9811,190.7877,848.387,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M04_CV,827,2.5218,0.8319,26.9194,0.3299,10.67467681814577,33.4006,193.3145,0.4349,5.8896,63.4,154.70000000000002,16.8,57.4,2.0668,261.4648,875.733,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M05_CV,854,1.9982,0.4194,18.1684,0.2099,9.092383144830347,47.3646,199.1747,1.5201,5.2911,48,183.5,13.4,72.5,1.8057,162.5424,770.905,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M06_CV,855,1.8919,0.4532,18.9937,0.2396,10.039484116496645,44.844,229.3958,1.2566,5.6875,50.5,168.6,13.899999999999999,59.7,1.9093,187.8989,777.581,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M07_CV,856,2.1381,0.5817,20.0495,0.272,9.377250830176324,36.4082,159.8345,1.1006,5.107,60.1,181.7,16.2,66.4,1.8969,215.5022,864.82,Crcp_E01.xlsx,Crcp,Male
Crcp_E01_M08_CV,857,2.428,0.575,23.5498,0.2368,9.699258649093904,43.8461,204.4911,1.376,5.5468,52.3,173.8,14.6,65.5,1.7256,189.5038,810.32,Crcp_E01.xlsx,Crcp,Male
Ebf1_E01_M01_CV,1652,2.2425,0.6989,24.8017,0.3117,11.05984392419175,36.8176,247.9386,0.5554,5.7258,58.5,168.8,15.6,88.5,1.8725,237.1354,818.28,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M02_CV,1653,2.2258,0.7501,25.6665,0.337,11.531359511186988,35.2324,240.1406,0.3174,6.2401,60.400000000000006,149.5,18.1,66.19999999999999,1.9619,265.8942,862.317,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M03_CV,1654,2.1269,0.5945,22.7515,0.2795,10.697023837509992,40.2777,247.7792,0.9816,5.7559,55.4,167.1,15.8,72.1,1.8255,222.8845,831.118,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M04_CV,1655,2.3208,0.6214,24.0629,0.2677,10.368364357118233,40.8332,221.6886,1.0219,5.7206,54.300000000000004,166.2,14.6,61.1,1.8036,215.1812,819.435,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M05_CV,1657,2.2653,0.6888,24.9494,0.3041,11.013728865933873,37.5389,219.3961,0.6062,6.0325,56.9,156,14.200000000000001,56.4,1.816,239.5748,812.502,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M06_CV,1658,2.0928,0.7394,23.7674,0.3533,11.356746941896024,33.0422,208.6935,0.1808,5.9354,62.5,154.6,14.8,70.7,1.916,276.0368,837.602,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M07_CV,1659,1.7935,0.4607,18.1954,0.2569,10.145190967382213,41.944,219.9635,0.9657,5.5957,52.5,173.2,13.799999999999999,66.10000000000001,1.941,201.4438,800.177,Ebf1_E01.xlsx,Ebf1,Male
Ebf1_E01_M08_CV,1660,1.9461,0.5427,20.145,0.2789,10.35147217511947,38.9366,210.6822,0.8014,5.5876,56.300000000000004,169.3,15.2,70.1,1.9121,221.5364,809.421,Ebf1_E01.xlsx,Ebf1,Male
Ednra_E01_M01_CV,3594,2.3612,0.5619,22.185,0.238,9.395646281551752,41.9753,197.9925,1.1968,4.9392,54,199.9,16.400000000000002,100.7,1.766,175.0602,823.415,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M02_CV,3595,2.1985,0.5641,23.0756,0.2566,10.496065499204002,43.6318,243.2322,1.2092,5.7987,52.3,167.6,14.1,74.89999999999999,1.843,196.1157,812.053,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M03_CV,3596,2.1057,0.4791,20.5918,0.2275,9.779075841762833,46.2896,227.4742,1.4097,5.6771,50.1,169.9,14.1,62.1,1.8204,179.297,787.338,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M04_CV,3597,2.2447,0.6273,22.5593,0.2794,10.050028957098945,37.6321,187.9961,0.9874,5.5194,60,171.3,18.1,67.5,1.887,220.8303,854.549,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M05_CV,3599,2.4897,0.7379,25.3207,0.2964,10.17018114632285,35.4299,169.2966,0.6423,5.1714,62.199999999999996,180.2,16.9,74.2,2.0317,234.5677,873.615,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M06_CV,3600,2.6623,0.8034,27.7517,0.3018,10.423956729143972,35.6436,193.3486,0.6386,5.3932,61.9,175,17.9,77.89999999999999,1.9221,237.5848,855.576,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M07_CV,3601,2.2089,0.5426,21.4037,0.2456,9.689755081714882,41.9459,195.5703,1.2505,5.2447,54.5,184.79999999999998,14.6,83.8,1.7328,193.3554,812.246,Ednra_E01.xlsx,Ednra,Male
Ednra_E01_M08_CV,3602,2.2528,0.47,20.6131,0.2086,9.14999112215909,47.4813,203.4102,1.5734,5.2648,49.5,185.4,14.200000000000001,69.8,1.7864,161.1302,819.82,Ednra_E01.xlsx,Ednra,Male
Hesx1_E01_M01_CV,1118,2.3119,0.6699,22.7403,0.2898,9.836195337168563,35.4169,172.1557,1.0221,5.4465,62.199999999999996,166.4,14.9,59.6,1.8423,235.0171,869.827,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M02_CV,1119,2.4698,0.7043,26.2932,0.2852,10.645882257672685,38.9683,214.3907,0.7761,5.5405,56.599999999999994,170.8,15.9,75.6,2.0311,229.8174,867.003,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M03_CV,1120,2.1806,0.5859,21.9425,0.2687,10.062597450243052,39.2928,192.15,0.8625,5.4241,56.099999999999994,176.3,14.7,68.5,1.8582,212.2925,822.003,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M04_CV,1121,2.5568,0.6257,24.9071,0.2447,9.74151282853567,42.0507,213.0578,1.1682,5.3583,53.5,181.7,14.6,76.30000000000001,1.8409,189.0544,794.464,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M05_CV,1123,2.1427,0.5763,21.7189,0.269,10.136229990199281,39.6507,195.7844,0.8941,5.4955,54.699999999999996,175.9,13.799999999999999,72.1,1.8602,210.6235,816.033,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M06_CV,1124,2.0699,0.5089,19.4761,0.2459,9.40919851200541,40.6842,188.8994,1.1504,5.0304,55.199999999999996,191,15.4,85.1,1.7637,193.2912,819.564,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M07_CV,1125,2.0863,0.5785,20.5287,0.2773,9.839764175813642,37.2016,174.9493,0.9445,5.1973,58.8,182.29999999999998,15.4,81.19999999999999,1.8969,217.6206,829.899,Hesx1_E01.xlsx,Hesx1,Male
Hesx1_E01_M08_CV,1126,2.391,0.436,19.6252,0.1823,8.207946465913844,49.1859,180.4663,1.7887,5.0188,49.2,197.8,14.5,81.5,1.9174,150.795,810.384,Hesx1_E01.xlsx,Hesx1,Male
Il6st_E02_M01_CV,706,2.1567,0.6471,22.992,0.3,10.660731673389902,37.115,229.5199,0.8133,5.716,60.3,167.7,18.9,77.39999999999999,1.7924,236.6219,855.384,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M02_CV,707,2.1973,0.7485,25.7753,0.3407,11.730441905975518,35.3588,238.4794,0.3035,6.2858,60.3,146.6,15.9,60.6,2.0022,271.479,876.568,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M03_CV,708,1.937,0.5538,20.118,0.2859,10.38616417139907,38.2027,216.5735,0.828,5.5078,57.5,173.2,16.1,78.39999999999999,1.7873,227.1212,868.607,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M04_CV,709,1.9799,0.5055,20.4692,0.2553,10.338501944542655,43.4224,241.4313,1.1748,5.8981,51.4,161.1,14.1,56.800000000000004,1.7789,204.7819,823.672,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M05_CV,711,2.1717,0.6036,23.0697,0.2779,10.62287608785744,40.1067,222.756,0.8451,5.6662,54.699999999999996,166.8,14.9,68,1.7325,214.8603,817.959,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M06_CV,712,2.0085,0.6021,22.3603,0.2998,11.132835449340302,38.891,233.5049,0.7135,6.0838,55.4,155.20000000000002,14.6,58.8,1.858,235.7874,806.468,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M07_CV,713,2.18,0.7298,25.4872,0.3348,11.69137614678899,36.2003,257.3392,0.5735,6.2549,59.8,146.7,15.8,60.6,1.7972,261.3364,842.16,IL6st_E01.xlsx,IL6st,Male
Il6st_E02_M08_CV,714,1.9795,0.5373,21.0602,0.2714,10.639151300833543,41.9264,244.5089,1.0364,6.1169,52.2,156.9,14.4,58.4,1.7505,215.6306,799.535,IL6st_E01.xlsx,IL6st,Male
Jun_E01_M01_CV,2809,2.1544,0.5915,22.5163,0.2745,10.451308949127368,40.0304,233.7093,0.9524,5.5992,55.599999999999994,174.8,14.8,83.8,1.8669,209.5964,838.372,Jun_E01.xlsx,Jun,Male
Jun_E01_M02_CV,2810,2.3539,0.6244,25.061,0.2652,10.646586515994732,42.3154,220.2718,1.0305,5.9264,52.8,160.39999999999998,14.7,65.8,1.8999,210.9445,838.757,Jun_E01.xlsx,Jun,Male
Jun_E01_M03_CV,2811,2.0139,0.4516,18.5483,0.2242,9.21013953026466,44.1619,185.7077,1.2616,5.2004,50.9,185.9,13.6,73.80000000000001,1.851,173.9689,819.307,Jun_E01.xlsx,Jun,Male
Jun_E01_M04_CV,2812,2.3664,0.5849,23.4077,0.2471,9.89169202163624,42.6803,205.2672,1.2731,5.4601,53,172.9,14.4,69.9,1.8158,194.1257,837.409,Jun_E01.xlsx,Jun,Male
Jun_E01_M05_CV,2814,2.184,0.5442,21.9714,0.2492,10.060164835164834,42.8497,224.8168,1.0521,5.4555,52,177.9,14.5,76.89999999999999,1.83,191.8789,811.668,Jun_E01.xlsx,Jun,Male
Jun_E01_M06_CV,2815,2.2114,0.6511,22.9758,0.2944,10.389707877362758,36.7922,212.1996,0.7055,5.2977,59.5,180.29999999999998,17.7,98.8,1.8871,223.5906,859.62,Jun_E01.xlsx,Jun,Male
Jun_E01_M07_CV,2816,2.2003,0.6061,22.6064,0.2754,10.274235331545698,38.9774,198.608,0.731,5.3683,55.5,176.5,14.3,78.7,1.8738,208.2483,822.837,Jun_E01.xlsx,Jun,Male
Jun_E01_M08_CV,2817,2.2157,0.5591,22.4827,0.2524,10.146996434535362,42.8831,220.0221,1.1661,5.6254,52.1,170.7,14.3,64.4,1.7088,196.1157,826.176,Jun_E01.xlsx,Jun,Male
Kif16_E01_M01_CV,2027,2.3844,0.6283,24.6903,0.2635,10.354932058379468,41.4204,237.0629,1.0733,5.4283,54.199999999999996,180.79999999999998,14.8,106.1,1.8242,204.4609,825.148,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M02_CV,2028,2.2915,0.5574,23.0266,0.2432,10.048701723761727,44.4497,254.1976,1.4835,5.5381,53,177.1,15.2,99.2,1.7172,192.5851,808.009,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M03_CV,2029,2.1829,0.767,24.2876,0.3514,11.126299876311329,32.4334,197.2115,0.3157,5.6882,66.8,164.1,20.1,79.5,2.0308,275.2022,885.362,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M04_CV,2030,2.0496,0.5472,20.8209,0.267,10.158518735363,40.2571,213.0927,1.0781,5.6038,55.5,171.4,16.400000000000002,75.6,1.9423,212.0999,887.609,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M05_CV,2032,2.3268,0.8148,25.877,0.3502,11.121282447997249,32.5472,208.329,0.3676,5.9982,66,151.7,18.599999999999998,58.5,1.9713,278.9255,866.297,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M06_CV,2033,2.31,0.6263,24.4407,0.2711,10.58038961038961,41.0424,222.9397,1.0371,5.8059,55,159,14.8,55.599999999999994,1.7177,210.0457,802.552,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M07_CV,2034,2.2723,0.5945,23.4619,0.2617,10.325177133301061,41.5689,221.3643,0.9556,5.3514,53.199999999999996,181.29999999999998,14.3,92.7,1.8648,198.0415,823.223,Kif16_E01.xlsx,Kif16,Male
Kif16_E01_M08_CV,2035,2.1691,0.4978,20.0248,0.2295,9.231847309944216,43.1437,186.9412,1.4226,5.2528,53.3,184.10000000000002,15.8,76.2,1.792,179.4896,832.852,Kif16_E01.xlsx,Kif16,Male
Lox_E01_M01_CV,2658,2.5551,0.634,24.3005,0.2481,9.510586669797659,40.5505,191.9726,1.1114,4.6033,54.699999999999996,211.4,14.1,131.20000000000002,1.7098,186.1657,810.127,Lox_E01.xlsx,Lox,Male
Lox_E01_M02_CV,2659,2.3927,0.612,24.0813,0.2558,10.064487817110377,41.5461,238.4381,1.1032,5.3518,54.199999999999996,182.4,15.5,86.8,1.7186,197.0144,804.285,Lox_E01.xlsx,Lox,Male
Lox_E01_M03_CV,2660,2.6761,0.6935,27.8635,0.2591,10.411980120324353,42.3188,233.1786,1.0362,5.6005,53.199999999999996,171.3,13.799999999999999,73.2,1.8486,200.9944,832.595,Lox_E01.xlsx,Lox,Male
Lox_E01_M04_CV,2661,2.4379,0.6349,25.4559,0.2604,10.441732638746462,42.2846,239.7585,1.0797,5.7262,52.900000000000006,168.6,14,73.6,1.7979,206.4509,830.733,Lox_E01.xlsx,Lox,Male
Lox_E01_M05_CV,2663,2.6118,0.6632,25.2921,0.2539,9.683781300252699,40.6489,197.5669,1.4087,5.3452,56.7,179.4,17.3,83.8,1.7597,202.3425,832.98,Lox_E01.xlsx,Lox,Male
Lox_E01_M06_CV,2664,2.3219,0.5507,23.1645,0.2372,9.976527843576383,44.8582,216.6284,1.3558,5.8269,51.4,164.1,14.1,55.4,1.8008,189.3112,829.578,Lox_E01.xlsx,Lox,Male
Lox_E01_M07_CV,2665,2.2985,0.5965,23.1351,0.2595,10.065303458777462,40.8646,219.7089,1.1755,5.2721,57.4,178.9,16.6,86.5,1.8947,201.7006,866.04,Lox_E01.xlsx,Lox,Male
Lox_E01_M08_CV,2666,2.3717,0.7123,24.3607,0.3004,10.271408694185606,35.4916,183.8379,0.915,5.6144,63.1,167.5,17.4,62.8,1.9395,241.95,870.212,Lox_E01.xlsx,Lox,Male
Lrp1_E01_M01_CV,1967,2.4354,0.5515,21.9239,0.2264,9.002176233883551,42.2625,165.8837,1.2051,4.8646,52.900000000000006,203.9,14.5,97.69999999999999,1.7966,174.7393,822.966,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M02_CV,1968,2.187,0.5034,20.1619,0.2302,9.218975765889347,43.0159,194.1031,1.294,5.1209,52.699999999999996,190.8,13.899999999999999,78.5,1.7583,178.1415,802.167,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M03_CV,1969,2.1864,0.5049,20.7702,0.2309,9.49972557628979,44.0114,194.8427,1.1767,5.4156,50.3,177.1,13.6,58.3,1.8227,182.5709,843.636,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M04_CV,1970,2.2513,0.5327,21.0272,0.2366,9.340025762892552,42.186,181.3399,1.3343,5.3215,53.5,181.5,14.3,77.7,1.7516,184.5609,817.959,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M05_CV,1972,2.4278,0.579,22.0616,0.2385,9.087074717851552,40.467,179.3822,1.3166,4.7706,56,205.6,15.7,103.2,1.6557,187.3212,835.548,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M06_CV,1973,2.4166,0.4858,21.8568,0.201,9.04444260531325,49.0331,210.4211,1.6453,5.3655,48.300000000000004,178.79999999999998,13.799999999999999,58.1,1.5199,161.7079,776.746,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M07_CV,1974,2.4127,0.516,20.8709,0.2139,8.650433124715049,43.5606,167.7595,1.4225,5.0027,52,193.3,14.1,70.4,1.8534,168.2557,825.341,Lrp1_E01.xlsx,Lrp1,Male
Lrp1_E01_M08_CV,1975,2.3377,0.4815,20.3048,0.2059,8.685802284296532,45.6008,174.5288,1.4944,4.7132,50.9,207.9,14.9,102.5,1.7864,158.1131,813.208,Lrp1_E01.xlsx,Lrp1,Male
Mccc2_E01_M01_CV,3264,2.2445,0.6918,24.1133,0.3082,10.743283582089552,36.2733,198.7042,0.7917,5.5892,60.3,167.7,17.2,82.60000000000001,1.9674,241.1796,884.784,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M02_CV,3265,2.3038,0.6753,23.8289,0.2931,10.343302369997396,36.6343,192.0774,0.8354,5.4381,60.5,171.7,16.7,79,1.8713,228.8545,876.76,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M03_CV,3266,2.2914,0.6275,22.6759,0.2738,9.896089726804574,37.9303,187.4406,1.0812,5.1809,59.9,181.60000000000002,17.3,86.5,1.8614,214.5393,877.017,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M04_CV,3267,2.3445,0.6415,23.3408,0.2736,9.955555555555556,38.1982,192.6842,1.0587,5.4148,58.9,172.9,17,67.10000000000001,1.8492,213.2554,843.058,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M05_CV,3269,2.2323,0.4885,20.7671,0.2188,9.303005868386865,45.9931,201.364,1.417,5.1737,49.7,184.2,13.5,73.1,1.8328,170.6309,801.012,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M06_CV,3270,2.2288,0.5381,21.9321,0.2414,9.840317659727207,43.5159,210.4316,1.2795,5.6091,52.699999999999996,171,16.5,63.1,1.8598,192.1999,823.287,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M07_CV,3271,2.612,0.61,24.3588,0.2335,9.325727411944868,42.5806,196.5936,1.4049,5.2307,54.300000000000004,184.4,15.4,75.30000000000001,1.6823,185.7805,833.365,Mccc2_E01.xlsx,Mccc2,Male
Mccc2_E01_M08_CV,3272,2.3012,0.6236,23.5522,0.271,10.234747088475578,39.6381,214.6677,1.0047,5.5474,57.9,171.4,16.8,72.6,1.8721,216.0157,860.84,Mccc2_E01.xlsx,Mccc2,Male
Mcl1_E01_M01_CV,2678,2.1592,0.6286,21.7801,0.2911,10.087115598369769,36.0014,184.562,0.8296,5.5312,60.900000000000006,170.8,15.8,75.5,2.0604,235.0812,865.205,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M02_CV,2679,2.0567,0.5748,20.1092,0.2795,9.777410414742063,36.7995,182.5729,1.0397,5.4758,60,174.9,16.299999999999997,76.89999999999999,1.976,226.5435,856.732,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M03_CV,2680,2.2525,0.7308,22.7464,0.3244,10.098290788013319,32.1655,152.4977,0.8498,5.7871,69.2,158.29999999999998,21.4,60.900000000000006,2.1891,265.7658,898.843,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M04_CV,2681,1.933,0.4728,17.745,0.2446,9.180031039834455,39.9246,183.2662,1.27,5.2303,56.300000000000004,185.20000000000002,15.6,78.2,1.8354,198.7477,855.191,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M05_CV,2683,2.0751,0.5568,19.4475,0.2683,9.371837501807143,36.6917,156.6227,1.0231,4.8197,61,198.3,16.2,96.5,1.9592,214.6677,858.08,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M06_CV,2684,2.342,0.5209,20.7727,0.2224,8.869641332194705,42.7627,165.4581,1.4629,4.775,54.300000000000004,201.8,15.100000000000001,93.7,1.7525,180.0031,848.707,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M07_CV,2685,2.2166,0.5393,20.8757,0.2433,9.417892267436613,41.2159,191.5081,1.3297,5.1215,55.300000000000004,186,15.100000000000001,80.4,1.7919,191.0444,833.879,Mcl1_E01.xlsx,Mcl1,Male
Mcl1_E01_M08_CV,2686,1.9221,0.5219,19.7103,0.2715,10.254565319182145,39.9365,212.7934,0.8765,5.4913,53.8,177.3,14,78.2,1.8373,204.846,823.415,Mcl1_E01.xlsx,Mcl1,Male
Meis1_E01_M01_CV,3284,2.4434,0.5701,23.0752,0.2333,9.443889661946468,43.2236,189.6976,1.3574,5.5245,53,171.3,13.899999999999999,55.9,1.6679,185.2028,815.712,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M02_CV,3285,2.3978,0.8083,26.0842,0.3371,10.878388522812577,33.1298,195.3885,0.4493,5.7261,65.4,162.20000000000002,19.400000000000002,74.39999999999999,2.0617,263.9684,871.304,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M03_CV,3286,2.5149,0.6155,24.1198,0.2447,9.590759075907592,41.3001,185.0954,1.1714,5.3021,55,179.79999999999998,15,67.10000000000001,1.7192,192.906,832.017,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M04_CV,3287,2.6408,0.6588,28.0471,0.2495,10.620683126325355,45.0188,245.1887,1.2188,5.7344,51.5,165.6,14.9,71.5,1.8791,195.9231,811.283,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M05_CV,3289,2.5055,0.8575,28.1757,0.3422,11.24553981241269,33.7497,206.3465,0.4672,6.1249,64,150.4,18.9,57.9,2.049,270.2593,862.702,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M06_CV,3290,2.3844,0.6913,26.175,0.2899,10.977604428787117,39.2102,207.3889,0.7233,5.6672,56.9,166.2,16.5,65.9,2.0763,227.2496,846.91,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M07_CV,3291,2.2992,0.6222,24.557,0.2706,10.680671537926235,41.6716,243.9927,1.1141,5.9257,54.199999999999996,159.3,15.2,59.3,1.8355,214.9244,860.07,Meis1_E01.xlsx,Meis1,Male
Meis1_E01_M08_CV,3292,2.0591,0.5488,21.284,0.2665,10.336554805497547,40.8287,210.528,0.9835,5.8464,54,160.6,15,61.9,1.8493,210.0457,831.568,Meis1_E01.xlsx,Meis1,Male
Ndc80_E01_M01_CV,1672,2.0344,0.49,20.4388,0.2408,10.046598505701926,45.0745,236.6794,1.3448,5.7779,50.8,165,14.200000000000001,54.800000000000004,1.8559,191.6864,811.668,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M02_CV,1673,2.618,0.8169,29.0124,0.312,11.081894576012223,36.7156,222.3068,0.6923,5.9408,59.9,155.4,15.6,61.699999999999996,2.0735,243.8116,847.167,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M03_CV,1674,2.3061,0.6943,24.2172,0.3011,10.501365942500325,36.1977,189.7158,0.8349,5.8007,61,159.3,16.6,57.8,2.1436,237.649,835.355,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M04_CV,1675,2.4492,0.5343,22.4704,0.2182,9.174587620447495,45.2201,186.6962,1.4197,5.2616,50.6,186.20000000000002,14.3,82.4,1.78,168.2557,789.714,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M05_CV,1677,2.585,0.6149,24.7093,0.2379,9.55872340425532,42.4638,191.8757,1.0245,4.8494,52.1,206.6,13.899999999999999,119.5,1.792,183.8547,804.414,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M06_CV,1678,2.2252,0.5258,21.841,0.2363,9.815297501348194,44.2961,218.8614,1.1821,5.4758,50.9,177.5,14,78.89999999999999,1.8187,178.8477,803.002,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M07_CV,1679,2.3914,0.5386,22.9667,0.2252,9.603872208748014,45.7156,201.9726,1.4101,5.4777,50.9,176.4,14,66.69999999999999,1.8107,178.7834,796.133,Ndc80_E01.xlsx,Ndc80,Male
Ndc80_E01_M08_CV,1680,2.4848,0.5437,23.4834,0.2188,9.450820991629104,46.0976,201.6271,1.3537,5.3747,49.9,180.9,14.1,71.2,1.8798,173.2628,803.9,Ndc80_E01.xlsx,Ndc80,Male
Nup205_E01_M01_CV,1063,2.2971,0.4694,20.8932,0.2044,9.095468199033565,48.1375,196.3367,1.5283,5.3654,47.800000000000004,181.5,13.799999999999999,64.8,1.8852,160.8092,807.945,Nup205_E01.xlsx,Nup205,Male
Nup205_E01_M02_CV,1064,2.2144,0.5215,21.4611,0.2355,9.691609465317919,43.9158,199.2609,1.2321,5.511,50.9,171.9,14,59.9,1.8156,188.5409,825.534,Nup205_E01.xlsx,Nup205,Male
Nup205_E01_M03_CV,1065,2.3595,0.6276,23.6481,0.266,10.022504767959312,39.7525,198.7712,1.0727,5.4935,56.5,174.4,15.299999999999999,73,1.8222,210.1741,815.134,Nup205_E01.xlsx,Nup205,Male
Nup205_E01_M04_CV,1066,2.2657,0.5275,21.4747,0.2328,9.478174515602243,43.7054,212.077,1.3609,5.4535,52.2,176.6,14.5,69.7,1.7964,185.6522,805.377,Nup205_E01.xlsx,Nup205,Male
Nup205_E01_M05_CV,1038,2.2876,0.6335,23.3522,0.2769,10.208165763245324,39.0768,210.8108,1.1212,5.5828,57.7,170.9,16.8,78.3,1.9984,222.7561,828.936,Nup205_E01.xlsx,Nup205,Male
